brand,name,price,rating,ingredients
Peter Thomas Roth,Peptide 21 Wrinkle Resist Moisturizer,"Price
$95.00",NA,"Water/Aqua/Eau, Glycerin, Dimethicone, Olive Oil Decylesters, Glycereth-26, Squalane, Butylene Glycol, Behenyl Alcohol, Polysilicone-11, Batyl Alcohol, Simmondsia Chinensis (Jojoba) Seed Oil, Hexapeptide-11, Dipeptide Diaminobutyroyl Benzylamide Diacetate, Palmitoyl Tripeptide-5, Tripeptide-10 Citrulline, Acetyl Hexapeptide-1, Acetyl Tetrapeptide-11, Acetyl Hexapeptide-8, Palmitoyl Hexapeptide-12, Acetyl Tetrapeptide-9, Palmitoyl Tetrapeptide-7, Acetyl Tetrapeptide-2, Acetyl Octapeptide-3, Palmitoyl Hexapeptide-19, Trifluoroacetyl Tripeptide-2, Tripeptide-1, Palmitoyl Oligopeptide, Palmitoyl Tripeptide-1, Potassium Hydrolyzed Polygamma-Glutamate, Sodium Polyglutamate, Squalene, Mica (CI 77019), Sodium Hyaluronate, Sorbic Acid, Tocopherol, Cereus Grandiflorus (Cactus) Flower Extract, Pseudoalteromonas Ferment Extract, Leuconostoc/Radish Root Ferment Filtrate, Magnesium Chloride, Phenoxyethanol, Cetyl Alcohol, Stearyl Alcohol, Trehalose, Glyceryl Stearate, Silanetriol Trehalose Ether, Mannitol, Phytosterols, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Caprylic/Capric Triglyceride, Hydrogenated Lecithin, Polyglyceryl-10 Myristate, Polysorbate 20, Dimethyl Isosorbide, Sodium Benzoate, Potassium Sorbate, Caprylyl Glycol, Sodium Hydroxide, Laureth-12, Hydrolyzed Wheat Protein, Lecithin, Disodium Phosphate, Hydrolyzed Soy Protein, Carbomer, Dextran, Ethylhexylglycerin, Sodium Lactate, Tetradecyl Aminobutyroylvalylaminobutyric Urea Trifluoroacetate, Sodium Phosphate, Xanthan Gum, Triethanolamine, Acrylates Copolymer."
Cetaphil,Facial Hydrating Lotion,"Sale Price
$12.59
Original Price
$17.99",3.7,"Water, Dicaprylyl Carbonate, Hydroxyethyl Urea, Cyclopentasi loxane, Glycerin, Glyceryl Stearate, PEG-100, Stearate, Hydrolyzed Hyaluronic Acid, Sodium Hydroxide, Homarine HCI, Sodium PCA, Cetyl Alcohol, Caprylyl Glycol, Phenoxyetha no I, Acrylates/Cl0-30 Alkyl Acrylate Crosspolymer, Erythritol."
GLAMGLOW,SUPERWATERGEL Triple Acid Oil-Free Moisturizer,"Price
$56.00",4.6,"Water\Aqua\Eau, Methyl Trimethicone, Isohexadecane, Dimethicone, Butylene Glycol, Glycerin, BIS-PEG-18 Methyl Ether Dimethyl Silane, Disteardimonium Hectorite, PEG-10 Dimethicone, Glycolic Acid, Salicylic Acid, Pyruvic Acid, Trehalose, Sodium Hyaluronate, Hydroxyethyl Urea, Eucalyptus Globulus Leaf Powder, Sucrose, Caffeine, Tocopheryl Acetate, Laminaria Saccharina Extract, Dimethicone/Vinyl Dimethicone Crosspolymer, Polysilicone-11, C12-15 Alkyl Benzoate, Sodium Hydroxide, Propylene Carbonate, Isopropyl Myristate, Triethoxycaprylylsilane, Stearalkonium Hectorite, Sodium Polyaspartate, Propanediol, Isopropyl Isostearate, PPG-15 Stearyl Ether, Polyhydroxystearic Acid, Glyceryl Behenate/Eicosadioate, Fragrance (Parfum), Linalool, BHT, Disodium EDTA, Phenoxyethanol, Ext. Violet 2 (CI 60730), Red 28 Lake (CI 45410), Blue 1 (CI 42090)."
Honest Beauty,Calm & Heal Melting Balm,Online Only,4.5,"Water (Aqua/Eau),Helianthus Annuus (Sunflower) Seed Oil,Caprylic/Capric Triglyceride,Oryza Sativa (Rice) Bran Wax,Polyhydroxystearic Acid, Polyglyceryl-6 Polyhydroxystearate, Polyglyceryl-6 Polyricinoleate, Magnesium Sulfate,Propanediol,Glycerin, Butyrospermum Parkii (Shea) Butter, Phytosterols,Phospholipids, Linoleic Acid, Hydrolyzed Sodium Hyaluronate, Sodium Acetylated Hyaluronate, Ophiopogon Japonicus Root Extract, Maltodextrin, Polyglycerin-6, Trisodium Ethylenediamine Disuccinate, Isostearyl Hydroxystearate, Hydroxyacetophenone, 1,2-Hexanediol, Caprylyl Glycol,Isostearyl Alcohol,Tocopherol, Ascorbyl Palmitate."
Andalou Naturals,Probiotic + C Renewal Cream,Online Only,4.4,"Aloe Barbadensis Leaf Juice*, Purified Water (aqua), Dicaprylyl Carbonate, Vegetable Glycerin, Cetyl Alcohol, Glyceryl Stearate Citrate, Tocopherol, Stearic Acid, Myristyl Myristate, Tapioca Starch, Fruit Stem Cells (malus Domestica, Solar Vitis) And Bioactive Berry Complex*, Butyrospermum Parkii (shea) Butter***, Simmondsia Chinensis (jojoba) Seed Oil*, Magnesium Ascorbyl Phosphate (vitamin C), Hydrolyzed Myrtus Communis Leaf Extract, Lycium Barbarum (goji) Fruit Extract, Bacillus Coagulans, Helianthus Annuus (sunflower) Seed Oil*, Squalane, Allantoin, Panthenol, Calendula Officinalis Flower Extract*, Rosa Canina (rosehip) Fruit Oil*, Camellia Sinensis (white Tea) Leaf Extract***, Phenethyl Alcohol, Ethylhexylglycerin, Citrus Tangerina (tangerine) Peel Oil, Citrus Aurantium Dulcis (orange) Peel Oil*

*certified Organic Ingredients **fair Trade Ingredients"
Philosophy,Nature In A Jar Cica Complex Recovery Moisturizer,Only at Ulta Beauty,4.5,"Aqua/Water/Eau, Glycerin, Cetearyl Alcohol, Neopentyl Glycol Diheptanoate, Dicaprylyl Carbonate, Cetearyl Olivate, Sorbitan Olivate, Butylene Glycol, Butyrospermum&Nbsp; Parkii (Shea) Butter, C9-12 Alkane, 1,2-Hexanediol, Caprylyl Glycol, Prunus Armeniaca (Apricot) Kernel Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Carbomer, Parfum/Fragrance, Xanthan Gum, Coco-Caprylate/Caprate, Tocopheryl Acetate, Pentylene Glycol, Sodium Hydroxide, Adansonia Digitata Seed Oil, Citrullus Lanatus (Watermelon) Seed Oil, Glyceryl Caprylate, Glyceryl Undecylenate, Opuntia Tuna Fruit Extract, Propanediol, Hydrolyzed Soy Flour, Agave Americana Leaf Extract, Aloe Barbadensis Leaf Juice, Citric Acid, Sodium Benzoate, Adansonia Digitata Fruit Extract, Phospholipids, Glycyrrhiza Uralensis (Licorice) Root Extract, Citronellol, Potassium Sorbate, Linalool, Centella Asiatica Leaf Extract, Tocopherol, Glycyrrhiza Glabra (Licorice) Rhizome/Root Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Sodium Hyaluronate, Caramel (No Color Index Specified)."
Garnier,Green Labs Pinea-C Brightening Serum Cream SPF 30,"Sale Price
$15.39
Original Price
$21.99",4.4,"Active: Avobenzone 3%, Homosalate 5%, Octisalate 5%, Octocrylene 7.20% Inactive: Water, Glycerin, Dimethicone, Peg-100 Stearate, Glyceryl Stearate, Silica, Ananas Sativus (Pineapple) Fruit Extract, Dicaprylyl Carbonate, Tocopherol, Ascorbyl Glucoside, Sodium Hyaluronate, Sodium Hydroxide, Stearic Acid, Phenoxyethanol, Steareth-100, Phenylethyl Resorcinol, Peg-32, Palmitic Acid, Ammonium Polyacryloyldimethyl Taurate, Dimethicone/Vinyl Dimethicone Crosspolymer, Xanthan Gum, Propanediol, Capryloyl Salicylic Acid, Caprylyl Glycol, Papain, Myristic Acid, Disodium Edta, Fragrance F.I.L. D262578/1"
L'Occitane,Immortelle Divine Cream,"Price
$110.00",4.5,"Aqua/Water, C12-15 Alkyl Benzoate, Caprylic/Capric Triglyceride, Glycerin, Oenothera Biennis (Evening Primrose) Oil, Dimethicone, Ascorbyl Glucoside, Cetearyl Alcohol, Tapioca Starch, Glyceryl Stearate, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Camelina Sativa Seed Oil, Cetyl Alcohol, Helichrysum Italicum Extract, Helichrysum Italicum Flower Oil, Myrtus Communis Oil, Borago Officinalis Seed Oil, Echium Plantagineum Seed Oil, Menyanthes Trifoliata Leaf Extract, Bellis Perennis (Daisy) Flower Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Helianthus Annuus (Sunflower) Seed Oil, Mel/Honey, Sodium Hyaluronate, Adenosine, Peg-100 Stearate, Cetyl Palmitate, Phenoxyethanol, Sucrose Palmitate, Cetearyl Glucoside, Tocopheryl Acetate, Sodium Citrate, Chlorphenesin, Sodium Hydroxide, Ethylhexylglycerin, Glyceryl Linoleate, Palmitic Acid, Stearic Acid, Disodium Edta, Sorbitan Isostearate, Polysorbate 60, Citric Acid, Magnesium Aspartate, Zinc Gluconate, Potassium Sorbate, Copper Gluconate, Sodium Benzonate, Tocopherol, Parfum/Fragrance, Limonene, Citral, Linalool, Benzyl Salicylate, Geraniol."
Josh Rosebrook,Vital Balm Cream,"Price
$45.00",4.8,"*Aloe Vera Leaf Juice, *Mango Seed Butter, *Avocado Oil, *Jojoba Seed Oil, *Shea Butter, *Indian Senna Seed Extract (Botanical Hyaluronic Acid), *Vegetable Glycerin, *Gum Arabic, *Borage Seed Oil, *Evening Primrose Oil, *Honey, +Broccoli Seed Oil, *Sea Buckthorn Oil, *Vitamin E, *Ashwagandha, *Turmeric, *Rose Hips, *Goji Berry, *Calendula, *Black Cohosh, *Elderberry, *Bladderwrack, *Marshmallow Root, *Ginger, *Fenugreek, *Chickweed, *Licorice, *Raspberry Leaf, *Dandelion, *Sage, *Eyebright, *Milk Thistle, *Rose Petal, *St. John's Wort, *Cat's Claw, *Cinnamon, *Lavender, *Ginkgo Biloba, *Rosemary, ^Xanthan Gum, Potassium Sorbate, +Blue Tansy Essential Oil, +Ylang Ylang Essential Oil, +Lavender Essential Oil, *Vanilla Extract. Indian Senna Seed/Cassia Angustafolia extract is made in-house along with all herbal extracts and infusions.

*Certified Organic

+Organic

++Wildcrafted

^Non-GMO Plant Sourced"
Weleda,Skin Food Light Nourishing Cream,Online Only,4.5,"Aqua, Helianthus Annuus Seed Oil, Glycerin, Alcohol, Glyceryl Stearate Citrate, Cera Alba Theobroma, Cacao Seed Butter, Cetearyl Alcohol, Butyrospermum Parkii Butter, Viola Tricolor Extract, Rosmarinus Officinalis Leaf Extract, Chamomilla Recutita Flower Extract, Calendula Officinalis Flower Extract, Lanolin, Carrageenan, Xanthan Gum, Lactic Acid, Glyceryl Caprylate, Parfum, Linalool, Geraniol, Citral."
Proactiv,Daily Oil Control SPF 30,"Price
$24.00",4.2,"Active: Avobenzone 3%, Octisalate 5%, Octocrylene 7%.
Inactive: Water, Isopropyl Lauroyl Sarcosinate, Glycerin, Dimethicone, Diisopropyl Sebacate, Polymethyl Methacrylate, Aluminum Starch Octenylsuccinate, Sucrose Tristearate, Silica, Pentylene Glycol, Polysorbate 61, Dimethiconol, Sodium Stearoyl Glutamate, Phenoxyethanol, Caprylyl Glycol, Tocopheryl Acetate, Glycyrrhetinic Acid, Panthenol, Triethanolamine, Allantoin, Carbomer, Potassium Sorbate, Zinc Gluconate, Xanthan Gum, Disodium EDTA, Hydroxypalmitoyl Sphinganine."
Botanics,All Bright Hydrating Day Cream Sunscreen Broad Spectrum SPF 15,"Sale Price
$9.79
Original Price
$13.99",4.2,"Aqua (Water), C12-15 Alkyl Benzoate, Glycerin, Dimethicone, Cetearyl Olivate, Tribehenin, Butyrospermum Parkii (Shea) Butter, Hibiscus Sabdariffa Flower Extract, Cetearyl Alcohol, Sorbitan Olivate, Alcohol Denat., Prunus Amygdalus Dulcis (Sweet Almond) Oil, Sodium Polyacrylate, Phenoxyethanol, Dimethicone Crosspolymer, Parfum (Fragrance), Caprylyl Glycol, Xanthan Gum, Citric Acid, Sodium Benzoate, Sodium Hyaluronate, Ethylhexylglycerin, Dipropylene Glycol, Tetrasodium EDTA, Potassium Hydroxide, Tocopheryl Acetate, Benzoic Acid, Dehydroacetic Acid."
Honest Beauty,The Daily Calm Lightweight Moisturizer,Online Only,4.4,"Water (Aqua/Eau), Caprylic/Capric Triglyceride, Neopentyl Glycol Diethylhexanoate, Polyglyceryl-2 Stearate, Cetearyl Alcohol, Propanediol, Cetyl Alcohol, Glycerin, Phytosterols, Phospholipids, Hydrolyzed Sodium Hyaluronate, Trisodium Ethylenediamine Disuccinate, Sclerotium Gum, Hydroxyacetophenone, Allantoin, Linoleic Acid, Jojoba Esters, Tocopherol, Cetearyl Phosphate, Sodium Hydroxide, 1,2-Hexanediol, Caprylyl Glycol, Citric Acid."
Estée Lauder,DayWear Anti-Oxidant 72H-Hydration Sorbet Creme Broad Spectrum SPF 15,"Price
$55.00",4,"Active: Avobenzone 2.0%, Homosalate 4.0%, Octisalate 4.5%, Octocrylene 2.0%. Inactive: Water\Aqua\Eau, Glycerin, Alcohol Denat., Pentylene Glycol, Caprylyl Methicone, Biosaccharide Gum - 1, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Cucumis Sativus (Cucumber) Fruit Extract, Sodium Hyaluronate, Thermus Thermophillus Ferment, Ethylbisiminomethylguaiacol Manganese Chloride, Ergothioneine, Tocopheryl Acetate, Tetrahexyldecyl Ascorbate, Cyclodextrin, Psidium Guajava (Guava) Fruit Extract, Fumaria Officinalis Flower/Leaf/Stem Extract, Caffeine, Narcissus Tazetta Bulb Extract, Polygonum Cuspidatum Root Extract, Algae Extract, Citrus Limon (Lemon) Fruit Extract, Helianthus Annuus (Sunflower) Seedcake, Vitis Vinifera (Grape) Seed Extract, Triticum Vulgare (Wheat) Germ Extract, Hordeum Vulgare (Barley) Extract\Extrait D'Orge, Gentiana Lutea (Gentian) Root Extract, Linoleic Acid, Cholesterol, Glycyrrhetinic Acid, Saccharomyces Lysate Extract, Palmitoyl Hydroxypropyltrimonium Amylopectin/Glycerin Crosspolymer, Artemia Extract, Propylene Glycol Dicaprate, Fumaric Acid, Ethylhexylglycerin, Propanediol, Squalane, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Butylene Glycol, Citric Acid, Sodium Hydroxide, Fragrance (Parfum), Disodium Edta, Bht, Phenoxyethanol, Blue 1 (CI 42090).

Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients."
ELEMIS,Superfood Day Cream,"Price
$45.00",4.4,"Aqua/Water/Eau, Dicaprylyl Carbonate, Glycerin, C12-16 Alcohols, Pentaerythrityl Distearate, Isononyl Isononanoate, Alpha-Glucan Oligosaccharide, Cucumis Sativus (Cucumber) Oil, Citrus Nobilis (Green Mandarin) Fruit Extract, Raphanus Sativus (Daikon Radish) Seed Extract, Salvia Hispanica (Chia) Seed Oil, Phenoxyethanol, Propanediol, Palmitic Acid, Hydrogenated Lecithin, Sodium Polyacrylate, Sodium Stearoyl Glutamate, Chlorphenesin, Xanthan Gum, Lycium Chinense (Goji Berry) Stem Extract, Tocopherol, Brassica Oleracea Italica (Broccoli) Seed Oil, Lactobionic Acid, Fragrance (Parfum), Panthenol, Sodium Dehydroacetate, Limonene, Citrus Aurantium Dulcis (Orange) Peel Oil, Camellia Sinensis (Matcha Tea) Leaf Powder, Amyris Balsamifera Bark Oil, Cymbopogon Martini Oil, 1,2-Hexanediol, Geraniol, Linalool, Rosmarinus Officinalis (Rosemary) Leaf Oil, Daucus Carota Sativa (Carrot) Seed Oil, Polyglyceryl-3 Diisostearate, Lactobacillus, Zingiber Officinale (Ginger) Root Extract, Caramel, Ethyl Ascorbic Acid, Lecithin, Helianthus Annuus (Sunflower) Seed Oil, Potassium Sorbate, Sodium Benzoate, Ascorbic Acid, Benzyl Alcohol, Maltodextrin, Lonicera Caprifolium (Honeysuckle) Flower Extract, Lonicera Japonica (Honeysuckle) Flower Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Chlorophyllin-Copper Complex, Benzoic Acid, Dehydroacetic Acid."
Clinique,Clinique iD Dramatically Different For Irritation,"Price
$39.50",4.5,"Clinique iD Active Cartridge Concentrate for Irritation: Water\Aqua\Eau, Butylene Glycol, Glycerin, Pentylene Glycol, Hypnea Musciformis (Algae) Extract, Caffeine, Camellia Sinensis (White Tea) Leaf Extract, Algae Extract, Saccharomyces Lysate Extract, Lactobacillus Ferment, Gelidiella Acerosa Extract, Polygonum Cuspidatum Root Extract, Phytosphingosine, Taurine, Yeast Extract\Faex\Extrait De Levure, Dipotassium Glycyrrhizate, Caprylyl Glycol, Xanthan Gum, Disodium EDTA, Sodium Benzoate, Phenoxyethanol, Green 5 (CI 61570), Yellow 5 (CI 19140).

Clinique iD Dramatically Different Hydrating Jelly:"
KORRES,Greek Yoghurt Nourishing Probiotic Gel-Cream,"Price
$36.00",4.8,"Aqua/Water/Eau, Propanediol, Glycerin, Sodium Acrylates Copolymer, C13-15 Alkane, Caprylic/Capric/Myristic/Stearic Triglyceride, Coco Caprylate,Hexyldecyl Stearate, Passiflora Incarnata Seed Oil, Aloe Barbadensis Leaf Juice Powder, Algin,Alpha-Glucan Oligosaccharide, Ascorbic Acid, Behenyl Alcohol, Bisabolol, Caprylyl Glycol,Cellulose Gum, Cetearyl Alcohol, Chlorella Vulgaris Extract, Disodium Phosphate, Glyceryl Caprylate, Glyceryl Polyacrylate, Glyceryl Stearate Citrate, Hydrogenated Ethylhexyl Olivate, Hydrogenated Olive Oil Unsaponifiables, Hydrolyzed Sodium Hyaluronate, Lactic Acid,Lactobacillus, Laminaria Digitata Extract, Lecithin, Lonicera Caprifolium (Honeysuckle)Flower Extract, Lonicera Japonica (Honeysuckle) Flower Extract, Maltodextrin, Maris Aqua/Sea Water/Eau De Mer, Menthyl Lactate, Microcrystalline Cellulose, Panthenol,Pentylene Glycol, Phenethyl Alcohol, Polyacrylate Crosspolymer-6, Polyglyceryl-3 Diisostearate, Polymnia Sonchifolia Root Juice, Potassium Phosphate, Pullulan, Saccharide Isomerate, Salvia Hispanica Seed Oil, Serine, Sodium Carboxymethyl Beta-Glucan, Sodium Hyaluronate, Tetrasodium Glutamate Diacetate, Tocopheryl Acetate, Trehalose, Tridecane,Undecane, Urea, Xanthan Gum, Yogurt, Yogurt Powder, Zingiber Officinale (Ginger) Root Extract, Benzyl Alcohol, Phenoxyethanol, Salicylic Acid, Sorbic Acid, Parfum/Fragrance."
Tarte,"Sugar Rush - Don't Hate, Hydrate Oil Free Moisturizer Mini",Only at Ulta Beauty,3.5,"Water/Aqua/Eau, Butylene Glycol, Glycerin, Dimethicone/Vinyl Dimethicone Crosspolymer, Dimethicone, Hamamelis Virginiana (Witch Hazel) Leaf Extract, Pistacia Lentiscus (Mastic) Gum, Nylon-12, Polysorbate 20, Phenoxyethanol, Carbomer, Dimethicone Crosspolymer, Hydroxyacetophenone, Sodium Polyacrylate Starch, Caprylic/Capric Triglyceride, Methyl Trimethicone, Sodium Hydroxide, Hydrogenated Lecithin, Ethylhexylglycerin, Sodium Hyaluronate, Phenethyl Alcohol, Flavor/Aroma, Saccharide Isomerate, Sodium Carbonate, Limonene, Linalool, Citral, Polyphosphorylcholine, Glycol Acrylate, Geraniol, Red 40 (CI 16035)."
Pacifica,Mattify & Protect Daily Priming Lotion SPF 35,"Price
$16.00",4.4,"Active: Octocrylene 7.6% Zinc Oxide 6%. Inactive: Aqua, Coconut Alkanes, Calcium Sodium Borosilicate, Butyloctyl Salicylate, Propanediol, Cetearyl Alcohol, Parfum (Natural), Niacinamide, Tetrahexyldecyl Ascorbate (Vitamin C), Jojoba Esters, Laminaria Digitata (Algae) Extract, Ascophyllum Nodosum Extract, Tocopherol (Vitamin E), Caprylhydroxamic Acid, Caprylyl Glycol, Cetyl Alcohol, Citric Acid, Coco-Caprylate/ Caprate, Coco-Glucoside, Ethyl Ferulate, Glycerin, Montmorillonite, Sclerotium Gum, Sodium Gluconate, Sodium Stearoyl Glutamate, Sucrose Distearate, Sucrose Stearate, Xanthan Gum."
Peach Slices,Citrus-Honey Aqua Glow Hydrating Moisture-Gel,"Sale Price
$8.39
Original Price
$11.99",NA,"Water, Glycerin, Propanediol, Cyclopentasiloxane, Cyclohexasiloxane, Polysorbate 60, Cetyl Ethylhexanoate, Honey Extract, Ceramide NP, Sorbitan Stearate, Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, 1,2-Hexanediol, Ammonium Acryloyldimethyltaurate/VP Copolymer, Cetearyl Alcohol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Isohexadecane, Tromethamine, Hydroxyacetophenone, Helianthus Annuus (Sunflower) Seed Oil, Polysorbate 80, Ethylhexylglycerin, Sorbitan Oleate, Citrus Limon (Lemon) Fruit Oil, Disodium EDTA, Citrus Aurantium Dulcis (Orange) Oil, Glycine Soja (Soybean) Oil, Citrus Grandis (Grapefruit) Peel Oil, Butylene Glycol, Bixa Orellana Seed Oil, Tocopherol."
Philosophy,Travel Size Ultimate Miracle Worker SPF 30,"Price
$28.00",4.5,"Active Ingredients: Avobenzone (2.7%), Octinoxate (6.99%), Octocrylene (2%).
Inactive Ingredients: Water, C12-15 Alkyl Benzoate, Carthamus Tinctorius (Safflower) Oleosomes, Glycerin, Cyclopentasiloxane, Butylene Glycol, Methyl Gluceth-20, Gluconolactone, Polyacrylamide, Hydrogenated Lecithin, Cyclohexasiloxane, Cetyl Alcohol, Bifida Ferment Lysate, Phenoxyethanol, Ammonium Acryloyldimethyltaurate/Vp Copolymer, C13-14 Isoparaffin, Polysorbate 80, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Sodium Benzoate, Sodium Hydroxide, Laureth-7, Glycine Soja (Soybean) Oil, Fragrance, Iris Pallida Root Extract, Ruby Powder, Disodium Edta, Gluconic Acid, Alcohol, Mica, Lecithin, Adenosine, Cellulose Gum, Retinol, Peg-8, Polysorbate 20, BHT, Chitosan, Ethylhexylglycerin, Glycolic Acid, Sorbitan Oleate, Calcium Gluconate, Tocopherol, Behentrimonium Chloride, Sodium Bicarbonate, Ascorbyl Palmitate, Beta-Glucan, Potassium Phosphate, Caprylyl Glycol, 1,2-Hexanediol, Camellia Sinensis Leaf Extract, Coffea Arabica (Coffee) Seed Extract, Pongamia Pinnata Seed Extract, Isopropyl Alcohol, Acetic Acid, Angelica Archangelica Root Extract, Benzoic Acid, Citrus Aurantium Amara (Bitter Orange) Peel Extract, Maltodextrin, Citric Acid, Magnesium Aluminum Silicate, Xanthan Gum, Lactic Acid, Ascorbic Acid, Sclerotium Gum, BHA, Sorbic Acid, Titanium Dioxide (Ci 77891)."
Estée Lauder,Perfectly Clean Fresh Balancing Lotion,Online Only,NA,"Water\Aqua\Eau, Pentylene Glycol, Polysorbate 20, Nymphaea Alba Root Extract, Polygala Senega Root Extract, Berberis Vulgaris Extract, Hypnea Musciformis (Algae) Extract, Caffeine, Dipotassium Glycyrrhizate, Trehalose, Sodium Hyaluronate, Sodium PCA, Sucrose, Urea, Jojoba Wax PEG-120 Esters, Glycerin, Butylene Glycol, PPG-5-Ceteth-20, Sodium Citrate, Polyquaternium-51, Menthol, Citric Acid, Fragrance (Parfum), Disodium EDTA, Chlorphenesin, Phenoxyethanol.

Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients."
No7,HydraLuminous Water Surge Gel,"Sale Price
$12.59
Original Price
$17.99",4.7,"Aqua (Water), Glycerin, Dimethicone, Butylene Glycol, Alcohol Denat., Ammonium Acryloyldimethyltaurate/VP Copolymer, PEG-40 Hydrogenated Castor Oil, Xylitylglucoside, Phenoxyethanol, Polysilicone-11, Panthenol, Anhydroxylitol, Tocopheryl Acetate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Caprylyl Glycol, Sodium Benzoate, Xylitol, Ascorbyl Glucoside, Propylene Glycol, Ethylhexylglycerin, Potassium Hydroxide, Parfum (Fragrance), Tetrasodium EDTA, Glucose, T-Butyl Alcohol, Panax Ginseng Root Extract, Biosaccharide Gum-4, Decyl Glucoside, Dipropylene Glycol, Hexylene Glycol, Morus Alba Leaf Extract."
Mario Badescu,Aloe Moisturizer SPF 15,"Price
$24.00",4,"Active: Avobenzone 2%, Octinoxate 7.5%, Oxybenzone 5%.
Inactive: Aqua (Water, Eau), Butylene Glycol, Aloe Barbadensis Leaf Juice, Glycerin, Glyceryl Stearate SE, Ethylhexyl Methoxycrylene, Squalane, Isopropyl Myristate, Cetyl Alcohol, Stearic Acid, Myristyl Lactate, Myristyl Alcohol, Cetearyl Alcohol, Ceteareth-20, Glyceryl Acrylate/Acrylic Acid Copolymer, PVM/MA Copolymer, Carbomer, Sodium Hydroxide, Phenoxyethanol, Caprylyl Glycol, Hexylene Glycol, CI 42090 (Blue 1), CI 19140 (Yellow 5)."
Clinique,Superdefense SPF 25 Fatigue + 1st Signs of Age Multi-Correcting Cream - For Combination Oily to Oily Skin,"Price
$48.00",3.4,"Water\Aqua\Eau, Ethylhexyl Salicylate, Glycerin, Butyl Methoxydibenzoylmethane, Neopentyl Glycol Diheptanoate, Polyester-8, Dimethicone, Sorbitan Stearate, Butyloctyl Salicylate, Polysorbate 60, Butylene Glycol, Sodium Acrylates Copolymer, Silica, Cetyl Alcohol, Niacinamide, Pentylene Glycol, Brassica Oleracea Gemmifera (Brussels Sprouts) Extract, Vaccinium Angustifolium (Blueberry) Fruit Extract, Brassica Oleracea Italica (Broccoli) Extract, Daucus Carota Sativa (Carrot) Root Extract, Brassica Oleracea Acephala (Kale) Leaf Extract, Spinacia Oleracea (Spinach) Leaf Extract, Resveratrol, Caffeine, Plankton Extract, Oryza Sativa (Rice) Bran Extract, Vaccinium Macrocarpon (Cranberry) Fruit Extract, Cucumis Sativus (Cucumber) Fruit Extract, Adenosine Phosphate, Salicylic Acid, Laminaria Saccharina Extract, Creatine, Arabidopsis Thaliana Extract, Lactobacillus Ferment, Ergothioneine, Sodium Rna, Micrococcus Lysate, Biosaccharide Gum-4, Algae Extract, Acetyl Carnitine Hcl, Hordeum Vulgare (Barley) Extract\Extrait D'Orge, Albizia Julibrissin Bark Extract, Sigesbeckia Orientalis (St. Paul'S Wort) Extract, Sodium Hyaluronate, 7-Dehydrocholesterol, Styrene/Acrylates Copolymer, Sea Whip Extract, Tocopheryl Acetate, Peg-100 Stearate, Trehalose, Ethylhexylglycerin, Lecithin, Propylene Glycol Dicaprate, Polyethylene, Helianthus Annuus (Sunflower) Seedcake, Yeast Extract\Faex\Extrait De Levure, Capryloyl Glycine, Isohexadecane, Peg-8 Laurate, Polysorbate 80, Acrylamide/Sodium Acryloyldimethyltaurate Copolymer, Phytic Acid, Tetrahexyldecyl Ascorbate, Propylene Glycol Caprylate, Disodium Edta, Bht, Chlorphenesin, Phenoxyethanol, Titanium Dioxide (CI 77891), Mica."
Botanics,Revive & Protect Postbiotic Moisturizer,"Sale Price
$12.59
Original Price
$17.99",4.7,"Aqua (Water), Glycerin, Saccharomyces/Xylinum/Black Tea Ferment, Simmondsia Chinensis (Jojoba) Seed Oil, Propanediol, Caprylic/Capric Triglyceride, Cetearyl Alcohol, Ammonium Acryloyldimethyltaurate/VP Copolymer, 1,2-Hexanediol, Macadamia Ternifolia Seed Oil, Niacinamide, Lecithin, Coco-Glucoside, Hydroxyacetophenone, Tocopheryl Acetate, Xylitylglucoside, Glyceryl Caprylate, Xanthan Gum, Limonene, Anhydroxylitol, Panthenol, Bisabolol, Xylitol, Sodium Hyaluronate, Disodium EDTA, Soybean Glycerides, T-Butyl Alcohol, Citrus Aurantium Dulcis (Orange) Peel Oil, Citral, Farnesol, Glucose, Sodium Hydroxide, Potassium Sorbate, Sodium Benzoate, Citrus Limon (Lemon) Peel Oil, Linalool, Juniperus Mexicana Oil, Litsea Cubeba Fruit Oil."
