brand,name,price,rating,ingredients
ARCONA,Peptide Hydrating Complex,"Price
$77.00",4.5,"Aqua (Water), Glycerin, Glycosaminoglycans, Caprylic/Capric Triglyceride, Squalane, Butyrospermum Parkii (Shea Butter), Coco-Caprylate/Caprate, Glycine Soja (Soybean) Protein, Rosa Canina (Rose Hip) Fruit Oil, Olea Europaea (Olive) Fruit Oil, Palmitoyl Tripeptide-1, Palmitoyl Tetrapeptide-7, Glyceryl Stearate, Cetearyl Glucoside, Menthyl Lactate (L), Prunus Amygdalus Dulcis (Sweet Almond) Oil, Sodium Hyaluronate (L), Carbomer, Carnosine (L), Vaccinium Myrtillus (Bilberry) Fruit Extract, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Vaccinium Macrocarpon (Cranberry) Fruit Extract, Citrus Grandis (Grapefruit) Peel Oil, Fructooligosaccharides (D-beta), Glucosamine HCI (D), Stearic Acid, Tocopheryl Acetate (D-alpha), Aloe Barbadensis Leaf Juice Powder, Retinol, Allantoin, Lecithin, Cetyl Alcohol, Chamomilla Recutita (Matricaria) Flower Extract, Cetearyl Alcohol, Daucus Carota Sativa (Carrot) Root Extract, Althaea Officinalis (Marshmallow) Root Extract, Xanthan Gum , Butylene Glycol, Polysorbate 20, Alcohol, Benzyl Alcohol."
No7,Travel Size Protect & Perfect Intense Advanced Day Cream,"Sale Price
$8.75
Original Price
$12.50",4.4,"Active: Avobenzone (3%), Octisalate (2%), Octocrylene (4%). Inactive: Aqua (Water), Glycerin, C12-15 Alkyl Benzoate, Dimethicone, Cetearyl Glucoside, Aluminum Starch Octenylsuccinate, Tribehenin, Ammonium Acryloyldimethyltaurate/VP Copolymer, Phenoxyethanol, Alcohol Denat., Butyrospermum Parkii (Shea) Butter, Potassium Cetyl Phosphate, Cetearyl Alcohol, Butylene Glycol, Dimethiconol, Methylparaben, Parfum (Fragrance), Xanthan Gum, Ethylparaben, Dipropylene Glycol, Retinyl Palmitate, Ascorbyl Glucoside, Sodium Hyaluronate, Medicago Sativa (Alfalfa) Extract, Tetrasodium EDTA, T-Butyl Alcohol, Lupinus Albus Seed Extract, Carbomer, Phyllanthus Emblica Fruit Extract, Dimethylmethoxy Chromanol, Polysorbate 20, Potassium Hydroxide, Ginkgo Biloba Leaf Extract, Ethylhexylglycerin, Simethicone, Tocopherol, Palmitoyl Oligopeptide, Palmitoyl Tetrapeptide-7."
frank body,Sweet Cheeks Kit,"Price
$24.97",3.7,"Creamy Face Cleanser: Aqua, Sodium Lauroyl Methyl Isethionate, Cetearyl Olivate, Cetearyl Alcohol, Glycerin, Sorbitan Olivate, Benzyl Alcohol, Carrageenan, Xanthan Gum, Charcoal Powder, Butyrospermum Parkii (Shea Butter), Citric Acid, Cocos Nucifera (Coconut) Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Salicylic Acid, Theobroma Cacao (Cocoa) Seed Butter, Dehydroacetic Acid, Vitis Vinifera (Grape) Seed Oil, Althaea Officinalis Root Extract, Pogostemon Cablin Oil, Alcohol, Tocopherol, Echinacea Angustifolia Extract, Olus (Vegetable) Oil, Coffea Arabica Seed Extract, Glycine Soja (Soybean) Oil, Sodium Methyl Isethionate, Lauric Acid, Zinc Laurate, Sodium Laurate.

Creamy Face Scrub: Aqua, Kaolin, Bambusa Arundinacea Stem Powder, Cetearyl Olivate, Coffea Arabica Seed Powder, Juglans Regia (Walnut) Shell Powder, Sorbitan Olivate, Sodium Lauroyl Methyl Isethionate, Vitis Vinifera (Grape) Seed Oil, Glycerin, Mel, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Benzyl Alcohol, Xanthan Gum, Butyrospermum Parkii (Shea Butter), Cocos Nucifera (Coconut) Oil, Theobroma Cacao (Cocoa) Seed Butter, Olus (Vegetable) Oil, Potassium Sorbate, Citric Acid, Carrageenan, Tocopherol, Dehydroacetic Acid, Rosa Canina Fruit Oil, Glycine Soja (Soybean) Oil, Sodium Methyl Isethionate, Lauric Acid, Zinc Laurate, Sodium Laurate.

Caffeinated Face Moisturizer: Aqua, Squalene, Vitis Vinifera (Grape) Seed Oil, Glycerin, Cetearyl Olivate, Caprylic/Capric Triglyceride, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Sorbitan Olivate, Olus (Vegetable) Oil, Benzyl Alcohol, Coffea Arabica Seed Oil, Aloe Barbadensi¿S Leaf Extract, Butyrospermum Parkii (Shea Butter), Carrageenan, Cocos Nucifera (Coconut) Oil, Sodium Citrate, Theobroma Cacao (Cocoa) Seed Butter, Xanthan Gum, Tocopherol, Dehydroacetic Acid, Citric Acid, Glycine Soja (Soybean) Oil, Glycyrrhiza Glabra (Licorice) Root Extract, Vitis Vinifera (Grape) Fruit Extract, Parfum, Potassium Sorbate."
Follain,Mattifying Moisturizer: Oil Control,"Price
$28.00",3.7,"Water/Aqua/Eau, Glycerin, Gluconolactone, Rosa Damascena Flower Water, Propanediol, Isopentyldiol, Coconut Alkanes, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Glycolic Acid, Heptyl Undecylenate, Sodium Hyaluronate, Salix Alba (Willow) Bark Extract, Bakuchiol, Palmitoyl Tripeptide-5, Allantoin, Trifolium Pratense (Clover) Flower Extract, Thymus Vulgaris (Thyme) Leaf Extract, Rosa Canina Fruit Extract, 1,2-Hexanediol, Sodium Hydroxide, Polyacrylate Crosspolymer-6, Caprylhydroxamic Acid, Coco-Caprylate/Caprate, Backhousia Citriodora Leaf Extract."
Formula 10.0.6,Travel Size Thirst No More,"Sale Price
$2.79
Original Price
$3.99",4.1,"Water, Sorbitan Stearate, Glycerin, PPG-15 Stearyl Ether, Octyldodecyl Stearate, Stearyl Alcohol, Butyrospermum Parkii (Shea Butter), Sorbityl Laurate, Tocopherol, Citrullus Lanatus (Watermelon) Fruit Extract, Lens Esculenta (Lentil) Fruit Extract, Pyrus Malus (Apple) Fruit Extract, Camellia Sinensis Leaf Extract, Sodium Hyaluronate, Behenyl Alcohol, Xanthan Gum, Caprylyl Glycol, Fragrance, Sodium Lactate, Sodium Carrageenan, Sodium PCA, Phenoxyethanol, Potassium Sorbate, Sodium Benzoate, Sea Salt, Disodium EDTA."
florence by mills,Travel Size Dreamy Dew Moisturizer,"Price
$10.00",4.6,"Water/Aqua/Eau, Caprylic/Capric Triglyceride, Glycerin, Hydrogenated Farnesene, Cetyl Alcohol, Stearic Acid, Phenoxyethanol, Carbomer, Propanediol, Triethanolamine, Malic Acid, Panthenol, Jasminum Officinale (Jasmine) Flower/Leaf Extract, Ethylhexylglycerin, Salix Alba (Willow) Bark Extract, Rose Extract, Cyanocobalamin, Anthemis Nobilis Flower Extract, Lavandula Angustifolia (Lavender) Flower/Leaf/Stem Extract, Rubus Idaeus (Raspberry) Fruit Extract, Nelumbo Nucifera Flower Extract, Nymphaea Caerulea Flower Extract, Arctium Majus Root Extract, Citrus Limon (Lemon) Peel Extract, Hedera Helix (Ivy) Leaf Extract, Nasturtium Officinale Extract, Salvia Officinalis (Sage) Leaf Extract, Saponaria Officinalis Leaf/Root Extract, Sodium Benzoate, Fucus Vesiculosus Extract, Cananga Odorata Flower Extract, Citrus Aurantium Dulcis (Orange) Peel Extract, Cucumis Sativus (Cucumber) Fruit Extract, Elettaria Cardamomum Seed Extract, Potassium Sorbate, Pyrus Malus (Apple) Fruit Extract, Santalum Album (Sandalwood) Extract, Cucumis Melo (Melon) Fruit Extract."
Everyday Humans,Bomb Diggity Wonder Salve,Online Only,4.5,"Helianthus Annuus Hybrid (Sunflower) Oil, Ricinus Communis (Castor) Seed Oil, Beeswax (Cera Alba), Cocos Nucifera (Coconut) Oil, Theobroma Cacao (Cocoa) Seed Butter, Euphorbia Cerifera (Candelilla) Wax, Carica Papaya (Papaya) Fruit Extract, Simmondsia Chinensis (Jojoba) Seed Oil, Daucus Carota Sativa (Carrot) Seed Oil, Helianthus Annuus (Sunflower) Seed Oil, Vanilla Planifolia Fruit Oil, Cannabis Sativa Seed Oil, Euterpe Oleracea Fruit Oil, Glycerin, Tocopherol, Water (Aqua), Stevioside, Flavour (Aroma)*. *Natural Watermelon Flavour."
The Body Shop,CBD Replenishing Moisture Cream,"Sale Price
$23.80
Original Price
$34.00",5,"Aqua/Water/Eau, Propanediol, Butyrospermum Parkii Butter/Butyrospermum Parkii (Shea) Butter, Coco-Caprylate/Caprate, Glycerin, Arachidyl Alcohol, Squalane, Behenyl Alcohol, Cannabis Sativa Seed Oil, Olea Europaea Fruit Oil/Olea Europaea (Olive) Fruit Oil, Octyldodecanol, Phenoxyethanol, Sodium Polyacrylate, Arachidyl Glucoside, Caprylyl Glycol, Cetyl Alcohol, Panthenol, Sodium Stearoyl Glutamate, Xanthan Gum, Parfum/Fragrance, Trisodium Ethylenediamine Disuccinate, Cannabidiol, Sodium Hyaluronate, Pogostemon Cablin Leaf Extract, Geraniol, Citric Acid, Limonene, Citronellol, Linalool, Sodium Hydroxide."
THE ROUTE,The Everything Day - Skin Rhythm Multi-Tasker,"Price
$90.00",4.6,"Water/Aqua/Eau, Butyrospermum Parkii (Shea) Butter, Propanediol, Squalane, C12-16 Alcohols, Isopentyldiol, Glycerin, Maltodextrin, Copper Heptapeptide-14 Pantothenate, Acetyl Hexapeptide-8, N-Prolyl Palmitoyl Tripeptide-56 Acetate, Heptapeptide-15 Palmitate, Sodium Acetylated Hyaluronate, Sodium Hyaluronate Crosspolymer, Sodium Hyaluronate, Hydrolyzed Sodium Hyaluronate, Ceramide Np, Trifolium Pratense (Clover) Flower Extract, Vitis Vinifera (Grape) Fruit Extract, Vitis Vinifera (Grape) Leaf Extract, Rheum Rhaponticum (Rhubarb) Root Extract, Vaccinium Vitis-Idaea (Lingonberry) Fruit Extract, Tremella Fuciformis Sporocarp (Silver Ear Mushroom) Extract, Vitex Agnus-Castus (Monk's Pepper) Fruit Extract, Solanum Lycopersicum (Tomato) Fruit Extract, Orobanche Rapum Extract, Aminopropyl Ascorbyl Phosphate, Magnesium Carboxymethyl Beta-Glucan, Hydroxymethoxyphenyl Decanone, Betaine, Gluconolactone, Tocopherol, Caprylic/Capric Triglyceride, Hydrogenated Lecithin, Xanthan Gum, Polyglyceryl-10 Stearate, Disodium Phosphate, Sucrose Stearate, Sodium Phosphate, Glyceryl Caprylate, Glycolic Acid, Lactic Acid/Glycolic Acid Copolymer, Chloroacetic Acid, Butylene Glycol, Caprylyl Glycol, Pentylene Glycol, Calcium Gluconate, Dimethicone, Palmitic Acid, Polyvinyl Alcohol, Ethylhexylglycerin, Potassium Sorbate, Sodium Benzoate, Phenoxyethanol, Disodium EDTA, Phenylpropanol, Sodium Hydroxide, Citric Acid, Alumina, Titanium Dioxide (CI 77891), Tin Oxide (CI 77861)."
Physicians Formula,Rosé All Day Moisturizer SPF 30,"Sale Price
$11.89
Original Price
$16.99",3.9,"Active Ingredients: Avobenzone 3 %, Homosalate 5 %, Octinoxate 7.5 %, Octocrylene 3.6 %

Inactive Ingredients: Water/Eau, Rosa Damascena Flower Water, Diethylhexyl 2,6-Naphthalate, Caprylic/Capric Triglyceride, Dimethicone, Stearyl Alcohol, Tribehenin, Glycerin, Steareth-2, Steareth-20, Hydrogenated Coco-Glycerides, Octyldodecanol, Pullulan, Phenoxyethanol, Dimethiconol, Fragrance/Parfum, Polysorbate 20, Xanthan Gum, Caprylyl Glycol, Terminalia Ferdinandiana Fruit Extract, Ethylhexylglycerin, Hexylene Glycol, Tetrahexyldecyl Ascorbate, Tocopheryl Acetate, Lycium Barbarum Fruit Extract, Potassium Sorbate, Citric Acid, Sodium Benzoate, Leuconostoc/Radish Root Ferment Filtrate, Bht, Mica, Red 40 (CI 16035), Titanium Dioxide (CI 77891)."
SNP,Prep Peptaronic Tone Up Cream,"Sale Price
$8.40
Original Price
$12.00",4.4,"Water, Dimethicone, CI 77891, Glycerin, Dicaprylyl Carbonate, Propanediol, Niacinamide, Polysorbate 60, Cyclopentasiloxane, Polyacrylate-13, Polyisobutene, Dimethicone/Vinyl Dimethicone Crosspolymer, Ethylhexylglycerin, Aluminum Hydroxide, Hydroxyacetophenone, Chlorphenesin, Ammonium Acryloyldimethyltaurate/VP Copolymer, Triethoxycaprylylsilane, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Fragrance, Polysorbate 20, Sorbitan Isostearate, Adenosine, Disodium EDTA, CI 77947, Silica, Betaine, Synthetic Fluorphlogopite, CI 77491, Cyclomethicone, Talc, Tocopherol, PEG-10 Dimethicone, Kaolin, Propylene Carbonate, Disteardimonium Hectorite, Butylene Glycol, Pentylene Glycol, 1,2-Hexanediol, Polyglyceryl-10 Laurate, Sodium Hyaluronate, Caprylyl Glycol, Sodium hyaluronate Crosspolymer, Hydrolyzed Hyaluronic Acid, Hyaluronic Acid, Hydrolyzed Sodium Hyaluronate, Hexapeptide-9, Palmitoyl Pentapeptide-4, Palmitoyl Tripeptide-1, Tripeptide-1, Copper Tripeptide-1, Hexapeptide-11."
Andalou Naturals,Quenching Coconut Water Visibly Firm Day Cream,Online Only,4.3,"Aloe Barbadensis Leaf Juice*, Purified Water (aqua), Cocos Nucifera (coconut) Milk*¿, Vegetable Glycerin, Dicaprylyl Carbonate, Glyceryl Stearate Citrate, Cetyl Alcohol, Tocopherol, Opuntia Ficus-indica (prickly Pear) Stem Extract*, Fruit Stem Cells (malus Domestica, Solar Vitis) And Bioactive 8 Berry Complex*, Stearic Acid, Skin Firming Complex: [cichorium Intybus (chicory) Root Oligosaccharides, Caesalpinia Spinosa (tara Tree) Gum, Coffea Arabica (green Coffee) Extract*], Cocos Nucifera (coconut) Oil*¿, Simmondsia Chinensis (jojoba) Seed Oil*, Opuntia Ficus-indica (prickly Pear) Seed Oil*, Allantoin, Magnesium Ascorbyl Phosphate (vitamin C), Panthenol, Myristyl Myristate, Olive Squalane, Camellia Sinensis (white Tea) Leaf Extract*¿, Aspalathus Linearis (rooibos) Extract*¿, Phenethyl Alcohol, Ethylhexylglycerin, Coconut Isolates, Citrus Aurantifolia (lime) Peel Oil*, Mentha Spicata (spearmint) Leaf Oil*.

*certified Organic Ingredients ¿fair Trade Ingredients"
L'Occitane,Aqua Réotier Moisture Prep Essence,Online Only,4.8,"Aqua/Water, Propanediol, Glycerin, Polysorbate 20, Sodium Hyaluronate, Caprylyl Glycol, Carbomer, Ethylhexylglycerin, Sodium Hydroxide, Sodium Benzoate, Citric Acid, Tocopherol, Parfum/Fragrance, Linalool, Hexyl Cinnamal, Citronellol, Citral, Geraniol."
Erborian,Yuza Sorbet Day Cream,Online Only,5,"Aqua/Water, Cyclomethicone, Glycerin, Nylon-12, Dimethicone, Dipropylene Glycol, Sodium Citrate, Butylene Glycol, Peg/Ppg-18/18 Dimethicone, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Polysorbate 20, Citrus Junos Fruit Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Centella Asiatica Extract, Scutellaria Baicalensis Root Extract, Polygonum Cuspidatum Root Extract, Camellia Sinensis Leaf Extract, Chamomilla Recutita (Matricaria) Flower Extract, Prunus Mume Fruit Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Mel/Honey Extract, Zea Mays (Corn) Oil, Sesamum Indicum (Sesame) Seed Oil, Olus Oil/Vegetable Oil, Glycine Soja (Soybean) Oil, Tocopherol, Ethylhexylglycerin, Mannitol, Tocopheryl Acetate, Cellulose, Hydroxypropyl Methylcellulose, Phenoxyethanol, Dimethicone/Vinyl Dimethicone."
Formula 10.0.6,Hydrate State Vitamin B Rejuvenating Daily Moisturizer,"Sale Price
$9.80
Original Price
$14.00",4.4,"Water, Glycerin, Dimethicone, Butylene Glycol, Polyglyceryl-6 Stearate, Caprylyl Methicone, Caprylic/Capric Triglyceride, Butyrospermum Parkii (Shea Butter), C10-30 Cholesterol/Lanosterol Esters, Nylon-12, Glyceryl Stearate, Cetyl Alcohol, Cetyl Ricinoleate, Niacinamide, PEG-100 Stearate, Phenoxyethanol, Cyclopentasiloxane, Stearic Acid, Cyclohexasiloxane, Zinc Gluconate, Magnesium Aspartate, Copper Gluconate, Glycyrrhiza Glabra (Licorice) Root Extract, Sodium Hyaluronate, Panthenol, Ascorbyl Palmitate, Ascorbic Acid, Chlorphenesin, Carbomer, Polyglyceryl-6 Behenate, Acrylamide/Sodium Acryloyldimethyltaurate Copolymer, Isohexadecane, Tocopheryl Acetate, Tocopheryl, Ethylhexylglycerin, Bisabolol, Allyl Methacrylates Crosspolymer, Sodium Hydroxide, Polysorbate 80, Disodium EDTA."
Patchology,AquaFlash Daily Gel Moisturizer,Online Only,4.5,"Water (Aqua/Eau), Glycerin, 1,2-Hexanediol, Saccharomyces Ferment Filtrate, Panthenol (Vitamin B5), Melia Azadirachta (Neem) Leaf Extract, Sodium Hyaluronate, Aloe Barbadensis Leaf Juice, Allantoin, Sclerotium Gum, Phenoxyethanol, Cetyl Ethylhexanoate, Sodium Polyacrylate, Sodium Carbomer, Ceteth-20, Cyclopentasiloxane, Steareth-20, Triethylhexanoin, Ethylhexylglycerin, Butylene Glycol, Cetearyl Alcohol, Glyceryl Stearate, PEG-40 Hydrogenated Castor Oil, PVM/MA Copolymer, Menthyl PCA, Ethyl Menthane Carboxamide, Tocopheryl Acetate, Disodium EDTA, Fragrance (Parfum), CI 42090, CI 19140."
Yes to,Avocado Fragrance Free Daily Mineral Lotion SPF 15,"Sale Price
$9.09
Original Price
$12.99",3,"Active: Zinc Oxide 14.0%. Inactive: Water (Aqua), Cocos Nucifera (Coconut) Oil, Olea Europaea (Olive) Fruit Oil, Persea Gratissima (Avocado) Oil, Rubus Idaeus (Raspberry) Seed Oil, Galactoarabinan, Propanediol, Sodium Stearoyl Glutamate, Cetearyl Alcohol, Erythritol, Arachidyl Alcohol, Persea Gratissima (Avocado) Fruit Extract, Butyrospermum Parkii (Shea) Butter, Coco-Glucoside, Cetyl Alcohol, Behenyl Alcohol, Arachidyl Glucoside, Sodium Hyaluronate, Polyhydroxystearic Acid, Oryza Sativa (Rice) Bran Extract, Helianthus Annuus (Sunflower) Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Aloe Barbadensis Leaf Juice, Bisabolol, Tocopherol, Glycerin, Sodium Gluconate, Xanthan Gum, Citric Acid, Sodium Benzoate, Potassium Sorbate, Caprylyl Glycol, Caprylhydroxamic Acid."
Erborian,Travel Size CC Dull Correct,Online Only,NA,"Aqua/Water, Cyclomethicone, Ethylhexyl Methoxycinnamate, Mica, C12-15 Alkyl Benzoate, Dipropylene Glycol, Glycerin, Zinc Oxide-[Nano], CI 77891/Titanium Dioxide, Peg-10 Dimethicone, Methyl Trimethicone, Titanium Dioxide, Titanium Dioxide-[Nano], CI 77007/Ultramarines, Ethylhexyl Salicylate, Dimethicone, Butylene Glycol, Disteardimonium Hectorite, CI 77492/Iron Oxides, Magnesium Sulfate, Centella Asiatica Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Talc, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Dimethicone/Vinyl Dimethicone Crosspolymer, Aluminum Hydroxide, Trihydroxystearin, Methicone, Palmitic Acid, Polyester-1, Stearic Acid, Silica Dimethyl Silylate, Tocopheryl Acetate, Ethylhexylglycerin, Tin Oxide, Phenoxyethanol, Parfum/Fragrance, Hexyl Cinnamal, Alpha-Isomethyl Ionone, Linalool, Citronellol, Geraniol, Eugenol, Limonene, CI 77491/Iron Oxides, CI 77499/Iron Oxides."
Nivea,Men's Sensitive Post Shave Balm,Online Only,4.2,"Water, Cyclomethicone, Glyceryl Lanolate, Panthenol, Propylene Glycol, Isopropyl Palmitate, Tocopheryl Acetate, Bisabolol, Allantoin, Hamamelis Virginiana, Glycine Soja, Calendula Officinalis, Citric Acid, Triceteareth-4 Phosphate, Sodium Carbomer, Phenoxyethanol, Ethylparaben, Methylparaben, Propylparaben, Butylparaben, Fragrance."
Everyday Humans,No Problemo Pre & Post-Sun Water,Online Only,4.7,"Water (Aqua), Cucumis Sativus (Cucumber) Fruit Water, Polysorbate 20, Opuntia Ficus-Indica Seed Oil, Adansonia Digitata Seed Oil, Leuconostoc/Radish Root Ferment Filtrate, Glycyrrhiza Glabra (Licorice) Root Extract, Calendula Officinalis Flower Extract, Aloe Barbadensis Leaf Juice Powder, Sodium Hyaluronate,Glycine Soja (Soybean) Oil, Tocopherol, Glycerin, Fragrance* (Parfum), Sodium Citrate, Citric Acid, Phenoxyethanol, Ethylhexylglycerin, Benzyl Alcohol. *Natural Fragrance."
ARCONA,Four O'Clock Flower,Online Only,5,"Aqua (Water), Caprylic/Capric Triglyceride, Simmondsia Chinensis (Jojoba) Seed Oil, Pentylene Glycol, Glycerin, Butyrospermum Parkii (Shea) Butter, Helianthus Annuus (Sunflower) Seed Oil, Tocopherol (D-alpha), Jojoba Oil/ Macadamia Seed Oil Esters, Squalane, Mirabilis Jalapa Flower/Leaf/Stem Extract, Phytosteryl Macadamiate, Chamomilla Recutita (Matricaria) Flower Extract, Camellia Oleifera (Green Tea) Leaf Extract, Fructooligosaccharides (D-beta), Lactobacillus Ferment Lysate Filtrate, Squalene, Ceramide NP, Nardostachys Chinensis Root Extract , Phytosterols, Hydrogenated Phosphatidylcholine Cananga Odorata (Ylang Ylang) Flower Oil, Rosa Damascena Flower Oil, Lavandula Angustifolia (Lavender) Flower/Leaf/Stem Oil, Butylene Glycol, Biosaccharide Gum-4, Xanthan Gum, Propanediol, Trisodium Ethylenediamine Disuccinate, Hydroxyethylcellulose, Hamamelis Virginiana (Witch Hazel) Water, Ethylhexylglycerin, Citric Acid, O-cymen-5-OL, Sodium Hydroxide, Phenoxyethanol, Alcohol."
Indeed Labs,10balm Cream,Online Only,4.8,"Water (Aqua/Eau), Glycerin, Glycine Soja (Soybean) Oil, Acacia Decurrens/Jojoba/Sunflower Seed Wax/Polyglycer-Yl-3 Esters, Caprylic/Capric Triglyceride, Cetearyl Olivate, Sorbitan Olivate, Adansonia Digitata Seed Oil, Cetyl Alcohol, Dimethicone, Myristyl Alcohol, Cetyl Palmitate, Honey Extract (Mel Extract / Extrait De Miel), Mauritia Flexuosa Fruit Oil, Sorbitan Palmitate, Pollen Extract, Propolis Extract, Royal Jelly Extract, Myristyl Glucoside, Xanthan Gum, Allantoin, Bisabolol, Arnica Montana Flower Extract, PEG-40 Hydrogenated Castor Oil, Disodium Edta, Tocopherol, Glucose, Caprylyl Glycol, Phenoxyethanol."
COVER FX,Custom Blending Moisturizer,"Price
$42.00",4.2,"Water/Aqua/Eau, Butylene Glycol, Cetyl Ethylhexanoate, Glycerin, Dipropylene Glycol, Hydrogenated Polydecene, 1,2-Hexanediol, Betaine, Caprylic/Capric Triglyceride, Butyrospermum Parkii (Shea) Butter, Cetearyl Alcohol, Cetearyl Olivate, Olea Europaea (Olive) Fruit Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Rosmarinus Officinalis (Rosemary) Leaf Extract, Garcinia Mangostana Peel Extract, Helianthus Annuus (Sunflower) Seed Oil, Clitoria Ternatea Flower Extract, Lactobacillus Ferment, Tocopherol, Polypropylsilsesquioxane, Polyglyceryl-3 Methylglucose Distearate, Sorbitan Olivate, Arachidyl Alcohol, Panthenol, Tocopheryl Acetate, Behenyl Alcohol, Carbomer, Arginine, Cetyl Palmitate, Arachidyl Glucoside, Sorbitan Palmitate, Sodium Polyacryloyldimethyl Taurate, Allantoin, Ceramide Np, Dipotassium Glycyrrhizate, Hydrolyzed Jojoba Esters, Ethylhexylglycerin, Disodium Edta, Sodium Hyaluronate, Trideceth-10, Punica Granatum Extract, Pentylene Glycol, Ethyl Ferulate, Glucose, Sodium Hyaluronate Crosspolymer, Hydrolyzed Hyaluronic Acid, Hydrolyzed Sodium Hyaluronate, Polyglyceryl-5 Trioleate, Hyaluronic Acid, Disodium Uridine Phosphate, Tripropylene Glycol, Propylene Glycol, Citric Acid."
Olay,Regenerist Mineral Sunscreen Hydrating Moisturizer SPF 15,Online Only,4.7,"Active: Zinc Oxide 9.7%. Inactive: Water, Caprylic/Capric Triglyceride, Isohexadecane, Glycerin, Steareth-21, Polyacrylamide, Stearyl Alcohol, Polyhydroxystearic Acid, C13-14 Isoparaffin, Behenyl Alcohol, Triethoxycaprylylsilane, Hydroxyacetophenone, Phenoxyethanol, Cetyl Alcohol, Laureth-7, Steareth-2, Disodium Edta, Niacinamide, Tocopheryl Acetate, Palmitoyl Pentapeptide-4."
My Clarins,Travel Size Re-Boost Refreshing Hydrating Cream,"Price
$16.00",4.5,"Aqua/Water/Eau, Caprylic/Capric Triglyceride, Glycerin, Propanediol, Cetearyl Alcohol, Butyrospermum Parkii (Shea) Butter, Cocos Nucifera (Coconut) Fruit Juice, Glyceryl Stearate, Peg-100 Stearate, Phenoxyethanol, Cellulose, Cetearyl Glucoside, Sodium Polyacrylate, Sodium Polyacrylate Starch, Propylene Glycol, Boron Nitride, Xylitylglucoside, Butylene Glycol, Caprylyl Glycol, Parfum/Fragrance, Anhydroxylitol, Ethylhexylglycerin, Xylitol, Bisabolol, Disodium Edta, Tartaric Acid, Tocopherol, Glucose, Tamarindus Indica Extract, Marrubium Vulgare Extract, Peg-8 Methyl Ether Dimethicone, Lycium Barbarum Fruit Extract, Citric Acid, Ficus Carica (Fig) Fruit Extract, Malpighia Emarginata (Acerola) Seed Extract, Furcellaria Lumbricalis Extract, Sodium Benzoate, Rhododendron Ferrugineum Extract, Potassium Sorbate, Sorbic Acid, Lapsana Communis Flower/Leaf/Stem Extract, Maris Sal/Sea Salt/Sel Marin, Ci 14700/Red 4, [V3147a]."
Banila Co,Dear Hydration Balancing Moisturizer,Online Only,4.6,"Water, Butylene Glycol, Glycerin, Cocos Nucifera (Coconut) Oil, Ethylhexyl Stearate, Dimethicone, Panthenol, Zea Mays (Corn) Starch, Cyclopentasiloxane, Cetearyl Alcohol, Glyceryl Stearate, Pentylene Glycol, Polysorbate 60, Silica, Sodium Hyaluronate, Sorbitan Sesquioleate, Phenoxyethanol, Sodium Polyacrylate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Caprylyl Glycol, Fragrance(Parfum), Xanthan Gum, Dimethicone/Vinyl Dimethicone Crosspolymer, Tromethamine, Isotridecyl Isononanoate, Glyceryl Glucoside, Laureth-23, Laureth-4, Disodium EDTA, Trideceth-6, Nelumbo Nucifera Flower Water, Propylene Glycol, 1,2-Hexanediol, Ocimum Sanctum Leaf Extract, Azadirachta Indica Leaf Extract, Mentha Arvensis Extract, Bambusa Arundinacea Juice, Pinus Sylvestris Bud Extract, Yeast Extract, Ethylhexylglycerin."
Banila Co,Dear Hydration Boosting Cream,Online Only + Only at Ulta Beauty,NA,"Water, Nelumbo Nucifera Flower Water, Glycerin, Butylene Glycol, Dimethicone, Cyclopentasiloxane, Octyldodecyl Myristate, Cyclohexasiloxane, Cetyl PEG/PPG-10/1 Dimethicone, Hydrogenated Poly(C6-14 Olefin), 1,2-Hexanediol, Acetyl Glucosamine, PEG-32, Sodium Chloride, Synthetic Beeswax, Niacinamide, Quaternium-18 Hectorite, Dimethicone/Vinyl Dimethicone Crosspolymer, Glyceryl Behenate/Eicosadioate, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Phenoxyethanol, Caprylyl Glycol, Hydroxyethyl Urea, Yeast Extract, Fragrance(Parfum), Xanthan Gum, Eclipta Prostrata Extract, Disodium EDTA, Melia Azadirachta Leaf Extract, Propylene Glycol, Moringa Oleifera Seed Oil, Ocimum Sanctum Leaf Extract, Azadirachta Indica Leaf Extract, Mentha Arvensis Extract, Bambusa Arundinacea Juice, Pinus Sylvestris Bud Extract, Ethylhexylglycerin."
