brand,name,price,rating,ingredients
Clinique,Even Better Moisturizer SPF 20,"Price
$53.00",4.4,"Active: Octisalate 5.00%, Avobenzone 3.00%, Octocrylene 2.70%.

Inactive: Water / Aqua / Eau, Butyloctyl Salicylate, Nylon-12, Octyldodecyl Neopentanoate, Behenyl Alcohol, Myristyl Myristate, Saccharomyces Cerevisiae Extract, Ascorbyl Glucoside, Cetyl Esters, Butylene Glycol, Polyethylene, Ammonium Acryloyldimethyltaurate / VP Copolymer, Yeast Extract / Faex / Extrait De Levure, Betula Alba (Birch) Bark Extract, Cucumis Sativus (Cucumber) Fruit Extract, Scutellaria Baicalensis Root Extract, Pyrus Malus (Apple) Fruit Extract, Trametes Versicolor Extract, Triticum Vulgare (Wheat Bran) Extract, Saccharomyces Lysate Extract, Punica Granatum (Pomegranate) Juice Extract, Olea Europaea (Olive) Fruit Extract, Curcuma Longa (Turmeric) Root Extract, Oryza Sativa (Rice) Bran Extract, Citrus Grandis (Grapefruit) Peel Extract, PEG-6, Cholesterol, Dimethicone, Glyceryl Stearate, PEG-100 Stearate, Glycerin, Di-PPG-2 Myreth-10 Adipate, Steareth-21, Caffeine, Sodium Rna, Cellulose, Acetyl Glucosamine, Simethicone, Tromethamine, Sucrose, Di-C12-18 Alkyl Dimonium Chloride, Salicylic Acid, Sodium Hyaluronate, Tocopheryl Acetate, Trisiloxane, Linoleic Acid, Caprylyl Glycol, Sodium Sulfite, Sodium Metabisulfite, Magnesium Ascorbyl Phosphate, Betaine, Trehalose, Hexylene Glycol, Dipotassium Glycyrrhizate, Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone, Disodium EDTA, Phenoxyethanol, Polyaminopropyl Biguanide.

Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients."
Weleda,Skin Food Original Ultra-Rich Cream,Online Only,4.6,"Aqua, Helianthus, Annuus Seed Oil, Lanolin, Prunus, Amygdalus, Dulcis Oil, Cera, Alba, Alcohol, Fatty, Acid, Ester, Glycerin, Limonene, Viola, Tricolor, Extract, Hydrolyzed Beeswax, Sorbitan, Olivate, Rosmarinus, Officinalis, Leaf, Extract, Chamomilla, Recutita Flower Extract, Calendula, Officinalis Flower Extract, Arginine, Zinc, Sulfate, Parfum, Linalool, Geraniol, Citral, Coumarin."
MAC,Strobe Cream,"Price
$35.00",4.3,"Water / Aqua / Eau, Dimethicone, Butylene Glycol, Cetyl Ricinoleate, Glyceryl Distearate, Trisiloxane, Glyceryl Stearate Se, Cholesterol, Simmondsia Chinensis (Jojoba) Seed Oil, Steareth-10, Cetyl Esters, Cetyl Alcohol, Silica, Vitis Vinifera (Grape) Fruit Extract, Camellia Sinensis (Green Tea) Leaf Extract, Pyrus Malus (Apple) Fruit Extract, Morus Bombycis (Mulberry) Root Extract, Scutellaria Baicalensis Root Extract, Saccharomyces Lysate Extract, Tocopheryl Acetate, Sodium Hyaluronate, Panthenol, Ceramide Ng, Xanthan Gum, Sucrose, Glycerin, Cyanocobalamin, Tin Oxide, Caprylyl Glycol, Magnesium Ascorbyl Phosphate, Hexylene Glycol, Polysorbate 80, Sodium Citrate, Sodium Sulfite, Sodium Metabisulfite, Acrylamide/Sodium Acryloyldimethyltaurate Copolymer, Linoleic Acid, Isohexadecane, Citric Acid, Fragrance (Parfum), EDTA, Disodium EDTA, Phenoxyethanol, Mica, Titanium Dioxide (CI 77891), Red 4 (CI 14700).

Please read the ingredient list on the packaging of your product to be sure that the ingredients are appropriate for your personal use."
KYLIE SKIN,Face Moisturizer,"Price
$24.00",4.3,"Water/Aqua/Eau, Isopropyl Palmitate, Propanediol, Dicaprylyl Carbonate, Jojoba Esters, Glycerin, Butyrospermum Parkii (Shea) Butter, Dimethicone, Sorbitan Stearate, Stearic Acid, Glyceryl Stearate, PEG-100 Stearate, Coco-Caprylate/Caprate, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Phenoxyethanol, Cetyl Alcohol, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Polysorbate 40, Chlorphenesin, Avena Sativa (Oat) Bran Extract, Carbomer, Musa Paradisiaca (Banana) Leaf Extract, Trisodium Ethylenediamine Disuccinate, Fructose, Ethylhexylglycerin, Aminomethyl Propanol, Citrus Aurantium Dulcis (Orange) Peel Extract, Polysorbate 60, Sorbitan Isostearate, Withania Somnifera Root Extract, Backhousia Citriodora Leaf Extract, Sodium Hyaluronate, Aloe Barbadensis Leaf Juice, Tocopherol, Potassium Sorbate, Citric Acid, Actinidia Chinensis (Kiwi) Seed Oil."
Clinique,Clinique iD Dramatically Different For Pores & Uneven Texture,"Price
$39.50",4.3,"Clinique iD Active Cartridge Concentrate for Pores and Uneven Texture: Water\Aqua\Eau, Butylene Glycol, Sodium Hydroxide, Glycolic Acid, Lactic Acid, Pentylene Glycol, Caffeine, Laminaria Saccharina Extract, Caprylyl Glycol, Dimethicone, Dimethiconol, Laureth-23, Laureth-4, Taurine, Xanthan Gum, Disodium EDTA, Potassium Sorbate, Phenoxyethanol, Ext. Violet 2 (CI 60730), Blue 1 (CI 42090).

Clinique iD Dramatically Different Hydrating Jelly: Water\Aqua\Eau, Bis-PEG-18 Methyl Ether Dimethyl Silane, Butylene Glycol, Glycerin, Cucumis Sativus (Cucumber) Fruit Extract, Hypnea Musciformis (Algae) Extract, Gelidiella Acerosa Extract, Hordeum Vulgare (Barley) Extract\Extrait D'Orge, Padina Pavonica Thallus Extract, Helianthus Annuus (Sunflower) Seedcake, Sucrose, Caffeine, Sodium Hyaluronate, Hydroxyethyl Urea, Hydrolyzed Rice Extract, Sorbitol, Sodium Polyaspartate, PPG-6-Decyltetradeceth-30, Ethylhexylglycerin, Propylene Glycol Dicaprate, Caprylyl Glycol, Trehalose, Polysorbate 80, Carbomer, Sodium Hydroxide, Hexylene Glycol, Citric Acid, Sodium Citrate, Disodium EDTA, Phenoxyethanol.

Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients."
Clinique,Clinique iD Dramatically Different Base,"Price
$25.00",4.3,"Water\Aqua\Eau, Propanediol, Glycerin, Butylene Glycol, Bis-Peg-18 Methyl Ether Dimethyl Silane, Sodium Hyaluronate, Laminaria Saccharina Extract, Pyrus Malus (Apple) Fruit Extract, Caffeine, Lactic Acid, Zinc Pca, Acetyl Glucosamine, Trehalose, Hydroxyacetophenone, Salicylic Acid, Ursolic Acid, Lactobacillus Ferment, Polysorbate 80, Carbomer, Xanthan Gum, Sodium Hydroxide, Disodium Edta, Sodium Citrate, Phenoxyethanol, Blue 1 (CI 42090).

Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up-to-date list of ingredients."
RoC,Retinol Correxion Max Daily Hydration Crème,"Sale Price
$19.24
Original Price
$27.49",4.6,"Water, Pentaerythrityl Tetraethylhexanoate, Glycerin, Dimethicone, PPG-15 Stearyl Ether, Stearyl Alcohol, Cetearyl Alcohol, Butylene Glycol, Glyceryl Behenate, Ceteareth-20, Isohexadecane, Dimethicone Crosspolymer, Cyclopentasiloxane, Polyethylene, Sodium Polyacrylate, Phenoxyethanol, Caprylyl Glycol, Sodium Acryloyldimethyltaurate/VP Crosspolymer, Polyacrylamide, PTFE, C13-14 Isoparaffin, Chlorphenesin, Polysorbate 20, Hydrolyzed Mytrus Communis Leaf Extract, Retinol, BHT, Sodium Hyaluronate, Disodium EDTA, Sodium Hydroxide, Laureth-7, Ascorbic Acid."
Dermalogica,Travel Size Dynamic Skin Recovery Broad Spectrum SPF 50,"Price
$22.00",4.6,"Active ingredients: Avobenzone (3.0%), Octinoxate (7.5%). Other ingredients: Water/Aqua/Eau, Ethylhexyl Methoxycinnamate, Butylene Glycol, Carthamus Tinctorius Oleosomes, C12-15 Alkyl Benzoate, Cyclopentasiloxane, Glycerin, Butyl Methoxydibenzoylmethane, Dimethicone, Dimethyl Capramide, Palmitoyl Tripeptide-5, Aniba Rosaeodora Wood Oil, Rose Flower Oil, Pelargonium Graveolens Flower Oil, Helianthus Annuus Seed Oil, Eugenia Caryophyllus Leaf/Flower Oil, Citrus Medica Limonum Peel Oil, Saccharomyces Cerevisiae Extract, Citrus Medica Limonum Peel Extract, Camellia Sinensis Leaf Extract, Algae Extract, Dipotassium Glycyrrhizate, Lecithin, Glucosamine HCL, Arginine/Lysine Polypeptide, Tocopheryl Acetate, Squalane, Sodium Hyaluronate, Polysilicone-11, Glycine Soja Protein, 1,2-Hexanediol, Caprylic/Capric Triglyceride, Cetearyl Alcohol, Stearic Acid, Ceteareth-20, Sodium Polyacrylate, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Sodium Acrylates Copolymer, Decyl Glucoside, Polysorbate 80, Urea, Galactoarabinan, Glyceryl Polyacrylate, Polysorbate 60, Aminomethyl Propanol, Disodium EDTA, Phenoxyethanol, Ethylhexylglycerin, Linalool, Eugenol, Limonene, Geraniol, Citronellol, CI 77891.

Dermalogica is dedicated to maintaining the accuracy of the ingredient lists on this website. However, because ingredients are subject to change, we cannot guarantee that these lists are complete, up-to-date and/or error-free. For an accurate listing of ingredients in each product, please refer to your product packaging."
Kate Somerville,Wrinkle Warrior 2-in-1 Plumping Moisturizer + Serum,Online Only,4.4,"Water/Aqua/Eau, Dimethicone, Propanediol, Dimethyl Isosorbide, Hydrolyzed Vegetable Protein, Glycerin, Polysilicone-11, Ammonium Acryloyldimethyltaurate/VP Copolymer, Butylene Glycol, Polymethylsilsesquioxane, Trehalose, Betaine, Hydrolyzed Hyaluronic Acid, Sodium Hyaluronate, Disodium Acetyl Glucosamine Phosphate, Polyglutamic Acid, Zanthoxylum Bungeanum Fruit Extract, Copper Lysinate/Prolinate, Methylglucoside Phosphate, Chondrus Crispus Extract, Glycine Soja (Soybean) Extract, Aloe Barbadensis Leaf Juice, Adenosine, PEG-12 Dimethicone, Phenoxyethanol, HDI/Trimethylol Hexyllactone Crosspolymer, Oleyl Alcohol, Decyl Glucoside, Fragrance/Parfum, Ethylhexylglycerin, Disodium EDTA, Gluconolactone, Benzyl Salicylate, Citric Acid, Linalool, Sodium Benzoate, Caprylyl Glycol, Hexylene Glycol, Geraniol, Citronellol."
Peter Thomas Roth,Water Drench Hyaluronic Cloud Serum,"Price
$65.00",4.3,"Water/Aqua/Eau, Saccharide Isomerate, Sodium Hyaluronate, Sodium PCA, Hydrolyzed Silk, Algae Extract, Mel (Honey) Extract, Saccharomyces/Iron Ferment, Saccharomyces/Copper Ferment, Saccharomyces/Silicon Ferment, Saccharomyces/Zinc Ferment, Saccharomyces/Magnesium Ferment, Eriodictyon Crassifolium Leaf Extract, Olea Europaea (Olive) Leaf Extract, Opuntia Tuna Flower/Stem Extract, Urea, Trehalose, Sorbitol, Glycerin, Citric Acid, Sodium Citrate, Propylene Glycol, Hexylene Glycol, Butylene Glycol, Polyquaternium-51, Triacetin, Pentylene Glycol, Caprylyl Glycol, Sodium Benzoate, Potassium Sorbate, Disodium EDTA, Potassium Benzoate, Phenoxyethanol."
Peter Thomas Roth,Potent-C Vitamin C Bright & Plump Moisturizer,"Price
$68.00",3.4,"Water/Aqua/Eau, Propanediol, Tetrahexyldecyl Ascorbate, C9-12 Alkane, Glycerin, Tocopheryl Acetate, Behenyl Alcohol, Stearic Acid, Ferulic Acid, Cetyl Palmitate, Polyglyceryl-2 Stearate, Oleic Acid, Soy Acid, Polymethylsilsesquioxane, Sodium Hyaluronate, Hydrolyzed Collagen, Hydrolyzed Elastin, Diamond Powder, Curcuma Longa (Turmeric) Root Extract, Zingiber Officinale (Ginger) Root Extract, Tocopherol, Haematococcus Pluvialis Extract, Glyceryl Stearate, Gluconolactone, Stearyl Alcohol, Polyglyceryl-6 Distearate, Carbomer, Coco-Caprylate/Caprate, Sodium Pca, Disodium Edta, Olus (Vegetable) Oil, Jojoba Esters, Sodium Stearoyl Lactylate, Cetyl Alcohol, Butyrospermum Parkii (Shea) Butter, Histidine Hcl, Sodium Lactate, Xanthan Gum, Polyglyceryl-3 Beeswax, Sodium Carboxymethyl Beta-Glucan, Calcium Gluconate, Ceramide Np, Glycine Soja (Soybean) Sterols, Sucrose Stearate, Carnosine, Lactic Acid, Lecithin, Polyglyceryl-10 Laurate, Wheat Amino Acids, Ethylhexylglycerin, Mica, Edta, Sodium Hydroxide, Potassium Sorbate, Sodium Benzoate, Phenoxyethanol."
Murad,Anti-Aging Moisturizer Broad Spectrum SPF 30 | PA+++,"Price
$50.00",NA,"Active Ingredients: Avobenzone 3.0%, Homosalate 8.0%, Octinoxate 7.5%, Octisalate 5.0% Inactive Ingredients: Water (Aqua), Cetyl Alcohol, Glycerin, Polyester-8, Urea, Yeast Amino Acids, Trehalose, Inositol, Taurine, Betaine, Phospholipids, Tocopheryl Acetate, Ascorbyl Palmitate, Ethylhexyl Palmitate, Silica Dimethyl Silylate, Butylene Glycol, Sodium Hyaluronate, Caprylic/Capric Triglyceride, Laminaria Ochroleuca Extract, Saccharomyces/Xylinum/Black Tea Ferment, Hydroxyethylcellulose, Cetearyl Olivate, Sorbitan Olivate, Dimethicone, Zinc Gluconate, Macrocystis Pyrifera Extract, Hydrolyzed Vegetable Protein, PVP, Hydrolyzed Ceratonia Siliqua Seed Extract, Argania Spinosa Kernel Oil, Serenoa Serrulata Fruit Extract, Sesamum Indicum (Sesame) Seed Oil, Beta-Sitosterol, Cimicifuga Racemosa Root Extract, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Laminaria Saccharina Extract, Diethylhexyl Syringylidenemalonate, Ascorbic Acid, Chitosan, Propyl Gallate, PEG-100 Stearate, Glyceryl Stearate, Xanthan Gum, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Disodium EDTA, Aminomethyl Propanol, Silica, Phenoxyethanol, Caprylyl Glycol, Chlorphenesin, Citronellol, Geraniol, Limonene, Linalool, Fragrance (Parfum)."
Dermalogica,Prisma Protect SPF 30,"Price
$65.00",4.6,"Water, Homosalate, Octocrylene, Silica, Butylene Glycol, Ethylhexyl Salicylate, Butyl Methoxydibenzoylmethane, Coconut Alkanes, Dimethicone, Glycerin, Dimethyl Capramide, Polyglyceryl-2 Stearate, VP/Eicosene Copolymer, Chlorella Vulgaris Extract, Palmitoyl Oligopeptide, Saccharide Isomerate, Zingiber Officinale (Ginger) Root Oil, Sclareolide, Tocopherol, Camellia Sinensis Leaf Extract, TocopherylAcetate, Coco-Caprylate/Caprate, Glyceryl Stearate SE, PEG-100 Stearate, Potassium Cetyl Phosphate, Arachidyl Alcohol, Dimethicone Crosspolymer, Behenyl Alcohol, Benzyl Alcohol, Caprylic/Capric Triglyceride, Xanthan Gum, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Arachidyl Glucoside, Ethylhexylglycerin, Methicone, Sodium Hydroxide, Trisodium Ethylenediamine Disuccinate, Citric Acid, Sodium Citrate, CaprylylGlycol, Propanediol, Geraniol, Limonene, Citral, Polyvinyl Alcohol, Sodium Benzoate, Potassium Sorbate, 1,2-Hexanediol, Phenoxyethanol.

Dermalogica is dedicated to maintaining the accuracy of the ingredient lists on this website. However, because ingredients are subject to change, we cannot guarantee that these lists are complete, up-to-date and/or error-free. For an accurate listing of ingredients in each product, please refer to your product packaging."
Peter Thomas Roth,Water Drench Broad Spectrum SPF 45 Hyaluronic Cloud Moisturizer,"Price
$52.00",4.8,"Active: Avobenzone 3%, Homosalate 5%, Octisalate 5%, Octocrylene 10%.
Inactive: Water/Aqua/Eau, Polymethylsilsesquioxane, Glycerin, Dipropylene Glycol, Dimethicone, Argania Spinosa Kernel Oil, Tocopheryl Acetate, Yeast Extract, Cyclopentasiloxane, Cyclohexasiloxane, Phenoxyethanol, Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone, Isododecane, Dimethicone/PEG-10/15 Crosspolymer, Saccharide Isomerate, Methyl Gluceth-20, Sodium Chloride, Sodium Hyaluronate, Bisabolol, PEG-15/Lauryl Dimethicone Crosspolymer, Sodium PCA, Propylene Glycol, Ceteareth-25, Sodium Benzoate, Potassium Sorbate, Sodium Citrate, Citric Acid, Sambucus Nigra Fruit Extract, Cetyl Alcohol, Saccharomyces/Magnesium Ferment, Hydrolyzed Silk, Behenic Acid, Ceramide NP, Cholesterol, Ethylhexylglycerin, Tocopherol, Ceramide NS, Saccharomyces/Iron Ferment, Saccharomyces/Copper Ferment, Saccharomyces/Silicon Ferment, Saccharomyces/Zinc Ferment, Butylene Glycol, Ceramide AP, Ceramide EOP, Ceramide EOS, Olea Europaea (Olive) Leaf Extract, Caprooyl Phytosphingosine, Caprooyl Sphingosine, Disodium EDTA, Ascorbyl Palmitate, Mica (CI 77019)."
Olay,Complete UV365 Daily Moisturizer SPF 30,"Sale Price
$9.79
Original Price
$13.99",4.5,"Active: Homosalate 8.0%, Avobenzone 3.0%, Octocrylene 2.25%, Ensulizole 2.0%. Water, Isohexadecane, Glycerin, Niacinamide, Panthenol, Camellia Sinensis Leaf Extract, Tocopheryl Acetate, Aloe Barbadensis Leaf Extract, Steareth-21, Cyclopentasiloxane, Polyacrylamide, Stearyl Alcohol, Polymethylsilsesquioxane, Polyethylene, C13-14 Isoparaffin, Behenyl Alcohol, DMDM Hydantoin, Cetyl Alcohol, Triethoxycaprylylsilane, PEG/PPG-20/20 Dimethicone, Laureth-7, Steareth-2, Oleth-3 Phosphate, Disodium EDTA, Iodopropynyl Butylcarbamate."
Pacifica,Glow Baby VitaGlow Face Lotion,"Sale Price
$10.50
Original Price
$15.00",NA,"Aqua, Aloe Barbadensis Leaf Juice, Caprylic/Capric Triglyceride, Helianthus Annuus (Sunflower) Seed Oil, Glycerin, Ascorbic Acid (Vitamin C), Boswellia Serrata Resin Extract, Terminalia Ferdinandiana (Kakadu Plum) Fruit Extract, Glyceryl Stearate, Cetyl Alcohol, Stearic Acid, Glyceryl Stearate Citrate, Phenoxyethanol, Tocopherol (Vitamin E), Xanthan Gum, Bisabolol, Ethylhexylglycerin, Citrus Aurantium Dulcis (Orange) Peel Extract, Vanilla Planifolia Fruit Extract, Citrus Tangerina (Tangerine) Peel Extract."
PEACH & LILY,Glass Skin Water Gel Moisturizer,Only at Ulta Beauty,4,"Water (Aqua), Glycerin, Propanediol, 1,2-Hexanediol, Calendula Officinalis Flower Water, Sodium Hyaluronate, Hydrolyzed Hyaluronic Acid, Actinidia Chinensis (Kiwi) Fruit Extract, Prunus Persica (Peach) Fruit Extract, Anthemis Nobilis (Chamomile) Flower Water, Bambusa Textilis (Bamboo) Stem Extract, Arctium Lappa (Burdock) Root Extract, Morus Alba (Mulberry) Leaf Extract, Morus Alba Fruit Extract, Leuconostoc/Radish Root Ferment Filtrate, Apium Graveolens (Celery) Extract, Lactobacillus Ferment, Beta-Glucan, Fructooligosaccharides, Glycyrrhiza Glabra (Licorice) Root Extract, Sodium Acetylated Hyaluronate, Myrciaria Dubia Fruit Extract, Ganoderma Lucidum (Mushroom) Extract, Butylene Glycol, Melia Azadirachta Leaf Extract, Melia Azadirachta Flower Extract, Adenosine, Trisodium Ethylenediamine Disuccinate, Carbomer, Ethylhexylglycerin, Morus Alba Twig Extract, Morus Alba Bark Extract, Tromethamine, Xylose, Tocopherol."
Clinique,Moisture Surge Hydrating Supercharged Concentrate,"Price
$41.00",NA,"Water\Aqua\Eau, Glycerin, Butylene Glycol, Phenyl Trimethicone, Propanediol, Sucrose, Hydroxyethyl Urea, Alteromonas Ferment Extract, Hydrolyzed Rice Extract, Acetyl Glucosamine, Trehalose, Algae Extract, Caffeine, Cholesterol, Aloe Barbadensis Leaf Water, Sodium Hyaluronate, Pentaerythrityl Tetraethylhexanoate, Dextrin Palmitate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Sorbitol, Sodium Polyaspartate, Tocopheryl Acetate, Carbomer, Dehydroxanthan Gum, Citric Acid, Tetrahexyldecyl Ascorbate, Benzophenone-4, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Sodium Hydroxide, Sodium Citrate, Disodium EDTA, BHT, Chlorphenesin, Phenoxyethanol, Red 4 (CI 14700), Yellow 5 (CI 19140).

Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients."
Josh Rosebrook,Hydrating Accelerator,"Price
$35.00",4.9,"*Aloe Vera Leaf Juice, *Jojoba Oil, +Marula Oil, *Vitamin E, *Evening Primrose Oil, *Grape Seed Oil,*Sea Buckthorn Oil, *Hemp Seed Oil, *Borage Seed Oil, *Almond Oil, *Sesame Oil, *Goji Berry, *Ashwagandha, *Turmeric, *Calendula, *Black Cohosh, *Dandelion, *Fo-Ti Root, *Alfalfa, *Bilberry, *Rosemary, *Elderberry, *Raspberry Leaf, *Burdock, *Chamomile, *Rose Hips, *Eyebright, *Beetroot, *St. John¿s Wort, * Hawthorne Berry, *Chickweed, *Licorice, *Coriander, *Horse Chestnut, *Lavender, *Red Clover, *Olive Leaf, *Sage, *Thyme, *Vanilla Extract, +YlangYlang Essential Oil, +Rosemary Essential Oil, +Eucalyptus Essential Oil, +Bergamot Essential Oil, +Carrot Essential Seed Oil.

*Certified Organic

+Organic"
Juice Beauty,GREEN APPLE Age Defy Moisturizer,"Price
$50.00",4.5,"Aloe Barbadensis (Organic Aloe Juice)*, Pyrus Malus (Organic Apple Juice)*, Vitis Vinifera (Organic White Grape Juice)*, Citrus Medica Limonum (Organic Lemon Juice)*, Capric Cap+H3rylic Triglyceride**, Glyceryl Stearate**, Helianthus Annuus (Organic Sunflower Oil)*, Stearyl Alcohol**, Cetyl Alcohol**, Glycerin*, Myristyl Myristate**, Glyceryl Stearate Citrate**, Butyrospermum Parkii (Organic Shea Butter)*, Simmondsia Chinensis (Organic Jojoba Seed Oil)*, Carthamus Tinctorius (Safflower Seed Oil)**, Palmitoyl Tripeptide-5, Borago Officinalis (Organic Borage Seed Oil)*, Squalane**, Camellia Sinensis (Green Tea Extract)*, Magnesium Ascorbyl Phosphate (Vitamin C), Xanthan Gum, Algae Extract**, Persea Gratissima (Organic Avocado Oil)*, Ubiquinone (Coq10)**, Oenothera Biennis (Organic Evening Primrose Oil)*, Allantoin, Dimethylaminoethanol Bitartrate (DMAE)**, Salix Alba (Willow Bark Extract)**, Panthenol (Vitamin B5), Linum Usitatissmum (Organic Flax Seed Oil)*, Hyaluronic Acid**, Lonicera Caprifolium (Honeysuckle Extract)**, Saccharum Officinarum Extract (Sugarcane Extract)**, Thioctic Acid (Alpha Lipoic Acid), Tocopherol (Vitamin E)**, Caprylyl Glycol**, Triethyl Citrate**, Citrus Reticulata (Mandarin Oil)**, Citrus Aurantium Dulcis (Sweet Neroli Oil)**, Cinnamomum Camphora (Ho Wood Oil)**
*Certified Organic Ingredient
** Plant Derived"
CeraVe,Travel Size Moisturizing Cream,"Price
$5.49",4.6,"Purified Water, Glycerin, Cetareth-20 and Cetearyl Alcohol, Caprylic/Capric Triglyceride, Behentrimonium Methosulfate, Cetearyl Alcohol, Cetyl Alcohol, Petrolatum, Dimethicone, Hyaluronic Acid, Ceramide 1, Ceramide 3, Ceramide 6-II, Cholesterol, Phytosphingosine, Potassium Phosphate, Dipotassium Phosphate, Phenoxyethanol, Methylparaben, Propylparaben, Disodium EDTA, Sodium Lauroyl Lactylate, Carbomer, Xanthan Gum."
Josie Maran,Argan Daily Moisturizer Mineral SPF 47,"Price
$34.00",3.6,"Active: Titanium Dioxide 5.1%, Zinc Oxide 6.4%.
Inactive: Aqua (Water)**, Ethylhexyl Palmitate, Caprylic/Capric Triglyceride**, Aloe Barbadensis (Aloe Vera) Leaf Juice*, Polyglyceryl-6 Polyricinoleate**, Cyclopentasiloxane, Polysilicone-11, Glycerin**, Argania Spinosa (Argan) Kernel Oil*, Tocopheryl Acetate, Cera Alba (Beeswax)**, Coco-Caprylate/Caprate**, Phenoxyethanol, Polyhydroxystearic Acid**, Hydrogen Dimethicone, Alumina, Sodium Chloride**, Triethoxycaprylylsilane, Polyglyceryl-10 Laurate**, Fragrance (Parfum)**, Bisabolol, Simmondsia Chinensis (Jojoba) Seed Oil*, Dimethicone, Laureth-12, Farnesol, Ethylhexylglycerin, Camellia Sinensis (Green Tea) Leaf Extract*, Citric Acid**, Potassium Sorbate*, Sodium Benzoate**.

*Organic
**Naturally-derived"
Estée Lauder,Revitalizing Supreme+ Global Anti-Aging Cell Power Creme SPF 15,"Price
$88.00",NA,"Water\Aqua\Eau, Butyloctyl Salicylate, Glycerin, Polysorbate 60, Cetyl Alcohol, Sorbitan Stearate, Dimethicone, Tridecyl Stearate, Butylene Glycol, Pentylene Glycol, Moringa Oleifera Seed Extract, Opuntia Tuna Extract, Hordeum Vulgare (Barley) Extract\Extrait D'Orge, Cucumis Sativus (Cucumber) Fruit Extract, Narcissus Tazetta Bulb Extract, Sigesbeckia Orientalis (St. Paul'S Wort) Extract, Pyrus Malus (Apple) Fruit Extract, Lens Esculenta (Lentil) Fruit Extract, Whey Protein\Lactis Protein\Proteine Du Petit-Lait, Citrullus Vulgaris (Watermelon) Fruit Extract, Caffeine, Algae Extract, Laminaria Digitata Extract, Tocopheryl Acetate, Acetyl Glucosamine, Astrocaryum Murumuru Seed Butter, Sucrose, Tridecyl Trimellitate, Dipentaerythrityl Hexacaprylate/Hexacaprate, PEG-100 Stearate, Trehalose, Helianthus Annuus (Sunflower) Seedcake, Cetyl Palmitate, Sorbitol, Sodium Lactate, Acetyl Hexapeptide-8, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Sorbitan Palmitate, Sorbitan Olivate, Ethylhexylglycerin, Sodium PCA, PVP/Hexadecene Copolymer, Sodium Polyacrylate, Propylene Glycol Dicaprate, Sodium Hyaluronate, Isoceteth-20, Polyethylene, Fragrance (Parfum), Tetrahexyldecyl Ascorbate, Sodium Hydroxide, Sodium Benzoate, Disodium EDTA, BHT, Phenoxyethanol, Chlorphenesin, Yellow 5 (CI 19140), Red 4 (CI 14700).

Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients."
Shiseido,Benefiance Wrinkle Smoothing Cream Enriched,"Price
$70.00",NA,"Water(Aqua/Eau), Cetyl Ethylhexanoate, Glycerin, Niacinamide, Nylon-12, Cetearyl Alcohol, Dipropylene Glycol, Sd Alcohol 40-B (Alcohol Denat.), Caprylic/Capric Triglyceride, Phytosteryl Macadamiate, Glyceryl Stearate, Dimethicone, Diisostearyl Malate, Beheneth-20, Phenoxyethanol, Alcohol, Tocopheryl Acetate, Erythritol, Peg/Ppg-14/7 Dimethyl Ether, Peg/Ppg-17/4 Dimethyl Ether, Hdi/Trimethylol Hexyllactone Crosspolymer, Carbomer, Fragrance (Parfum), Butylene Glycol, Sodium Citrate, Trisodium Edta, Potassium Hydroxide, Citric Acid, Caffeine, Xanthan Gum, Sodium Metabisulfite, Sodium Metaphosphate, Iron Oxides (Ci 77492), Ppg-3 Dipivalate, Linalool, Tocopherol, Sapindus Mukorossi Peel Extract, Limonene, Citronellol, Silica, Geraniol, Angelica Keiskei Leaf/Stem Extract, Alpha-Isomethyl Ionone, Camellia Sinensis Leaf Extract, Citrus Junos Seed Extract, Ziziphus Jujuba Fruit Extract, Iron Oxides (Ci 77491), Eucheuma Serra/Grateloupia Sparsa/Saccharina Angustata/Ulva Linza/Undaria Pinnatifida Extract, Curcuma Longa (Turmeric) Rhizome Extract, Saccharina Angustata/Undaria Pinnatifida Extract, Chlorella Vulgaris Extract."
