brand,name,price,rating,ingredients
Dermalogica,Dynamic Skin Recovery Broad Spectrum SPF 50,"Price
$75.00",4.6,"Water, Ethylhexyl Methoxycinnamate, Butylene Glycol, Carthamus Tinctorius Oleosomes, C12-15 Alkyl Benzoate, Cyclopentasiloxane, Glycerin, Butyl Methoxydibenzoylmethane, Dimethicone, Dimethyl Capramide, Palmitoyl Tripeptide-5, Aniba Rosaeodora Wood Oil, Rose Flower Oil, Pelargonium Graveolens Flower Oil, Helianthus Annuus Seed Oil, Eugenia Caryophyllus Leaf/Flower Oil, Citrus Medica Limonum Peel Oil, Saccharomyces Cerevisiae Extract, Citrus Medica Limonum Peel Extract, Camellia Sinensis Leaf Extract, Algae Extract, Dipotassium Glycyrrhizate, Lecithin, Glucosamine HCL, Arginine/Lysine Polypeptide, Tocopheryl Acetate, Squalane, Sodium Hyaluronate, Polysilicone-11, Glycine Soja Protein, 1,2-Hexanediol, Caprylic/Capric Triglyceride, Cetearyl Alcohol, Stearic Acid, Ceteareth-20, Sodium Polyacrylate, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Sodium Acrylates Copolymer, Decyl Glucoside, Polysorbate 80, Urea, Galactoarabinan, Glyceryl Polyacrylate, Polysorbate 60, Aminomethyl Propanol, Disodium EDTA, Phenoxyethanol, Ethylhexylglycerin, Linalool, Eugenol, Limonene, Geraniol, Citronellol, CI 77891.

Dermalogica is dedicated to maintaining the accuracy of the ingredient lists on this website. However, because ingredients are subject to change, we cannot guarantee that these lists are complete, up-to-date and/or error-free. For an accurate listing of ingredients in each product, please refer to your product packaging."
Philosophy,Renewed Hope in a Jar Water Cream Hyaluronic Glow Moisturizer,"Price
$39.00",4.6,"Aqua/Water/Eau, Glycerin, Pentylene Glycol, Isononyl Isononanoate, Pentaerythrityl Tetraethylhexanoate, Cetearyl Alcohol, 1,2-Hexanediol, Caprylyl Glycol, Dimethicone, Ammonium Acryloyldimethyltaurate/Beheneth-25 Methacrylate Crosspolymer, Butylene Glycol, Cetearyl Glucoside, Sodium Polyacrylate Starch, Parfum/Fragrance, Ananas Sativus (Pineapple) Fruit Extract, Laureth-3, Phenoxyethanol, Hydroxyethylcellulose, Glucosyl Hesperidin, Guar Hydroxypropyltrimonium Chloride, Acetyl Dipeptide-1 Cetyl Ester, Limonene, Hyaluronic Acid, Silanetriol, Citric Acid, Sorbic Acid, Potassium Sorbate, Citral, Bht, Opuntia Coccinellifera Flower Extract, Agave Americana Leaf Extract, Sodium Benzoate, Ethylhexylglycerin, Fd&C Blue No. 1 (Ci 42090), D&C Red No. 33 (Ci 17200)."
Dermalogica,Active Moist,"Price
$42.00",4.5,"Water/Aqua/Eau, Caprylic/Capric Triglyceride, Pentylene Glycol, Butylene Glycol, Methyl Gluceth-20, Coconut Alkanes, Cetearyl Alcohol, Palmitic Acid, Stearic Acid, Saccharide Isomerate, Dimethicone, Glyceryl Stearate, Hydrolyzed Jojoba Esters, Leuconostoc/Radish Root Ferment Filtrate, Arctium Lappa Root Extract, Citrus Limon (Lemon) Fruit Extract, Cucumis Sativus (Cucumber) Fruit Extract, Hedera Helix (Ivy) Extract, Malva Sylvestris (Mallow) Flower Extract, Nasturtium Officinale Extract, Propanediol, Polysorbate 60, Caprylyl Glycol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Allantoin, Tetrasodium Glutamate Diacetate, Coco-Caprylate/Caprate, Polyquaternium-10, Ethylhexylglycerin, Triethyl Citrate, Myristic Acid, Citrus Aurantium Bergamia (Bergamot) Fruit Extract, Citrus Limon (Lemon) Peel Extract, Lavandula Angustifolia (Lavender) Flower/Leaf/Stem Extract, Lavandula Hybrida Flower Extract, Citric Acid, Sodium Citrate, Sodium Hydroxide, Aminomethyl Propanol, Citral, Linalool, Limonene."
CeraVe,Ultra-Light Moisturizing Lotion SPF 30,"Sale Price
$15.19
Original Price
$18.99",4.5,"Active: Avobenzone 3%, Homosalate 10%, Octisalate 5%, Octocrylene 2.7%. Inactive: Water, C12-15 Alkyl Benzoate, Glyceryl Stearate SE, Methyl Methacrylate Crosspolymer, Glycerin, Pentylene Glycol, Ceramide NP (Ceramide 3), Ceramide AP (Ceramide 6-II), Ceramide EOP (Ceramide 1), Phytosphingosine, Sodium Acryloyldimethyltaurate/VP Crosspolymer, Sodium Lauroyl Lactylate, Cholesterol, Xanthan Gum, Carbomer, Hydroxyacetophenone, Disodium EDTA, Citric Acid, Sodium Hyaluronate."
Clinique,Moisture Surge Intense 72H Lipid-Replenishing Hydrator,"Price
$41.00",3.3,"Water\Aqua\Eau, Glycerin, Dimethicone, Isopropyl Isostearate, Dipropylene Glycol, Squalane, Peg/Ppg-18/18 Dimethicone, Silica, Tocopheryl Acetate, Sodium Hyaluronate, Olea Europaea (Olive) Fruit Extract, Centella Asiatica (Hydrocotyl) Extract, Aloe Barbadensis Leaf Water, Palmitoyl Hexapeptide-12, Triticum Vulgare (Wheat) Bran Extract, Caffeine, Methyl Trimethicone, Sorbitol, Sodium Polyaspartate, Petrolatum, Trehalose, Whey Protein\Lactis Protein\Protéine Du Petit-Lait, Linoleic Acid, Pyridoxine Dipalmitate, Butylene Glycol, Cholesterol, Sucrose, Polysilicone-11, Glyceryl Polymethacrylate, Peg-150, Peg-8, Hydroxyethyl Urea, Hydroxyacetophenone, Bht, Disodium Edta, Sodium Hexametaphosphate, Sodium Benzoate, Potassium Sorbate, Phenoxyethanol.

Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients."
COSRX,Full Fit Propolis Light Cream,"Price
$32.00",NA,"Propolis Extract, Butylene Glycol, Glycerin, Caprylic/Capric Triglyceride, Helianthus Annuus (Sunflower) Seed Oil, 1,2-Hexanediol, Honey Extract, Royal Jelly Extract, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Cassia Obtusifolia Seed Extract, Cetearyl Olivate, Beeswax, Cetearyl Alcohol, Sorbitan Olivate, Allantoin, Arginine, Carbomer, Xanthan Gum."
Neutrogena,Hydro Boost Water Gel,"Sale Price
$21.19
Original Price
$26.49",4.3,"Water, Dimethicone, Glycerin, Dimethicone/Vinyl Dimethicone Crosspolymer, Phenoxyethanol, Polyacrylamide, Cetearyl Olivate, Sorbitan Olivate, Dimethiconol, C13-14 Isoparafin, Dimethicone Crosspolymer, Chlorphenesin, Carbomer, Laureth-7, Sodium Hyaluronate, Ethylhexylglycerin, Fragrance, C12-14 Pareth-12, Sodium Hydroxide, Blue 1."
Dermalogica,Intensive Moisture Balance,"Price
$72.00",4.5,"Water, Ethylhexyl Hydroxystearate, Butylene Glycol, Cetearyl Ethylhexanoate, Cetyl Caprylate, Stearic Acid, PEG-8, Octyldodecanol, Dimethicone, Glyceryl Stearate SE, PEG-100 Stearate, Sodium Hyaluronate, Hydrolyzed Sodium Hyaluronate, Sodium Ascorbyl Phosphate, Chlorella Vulgaris Extract, Ceramide NP, Phytosterols, Centella Asiatica Extract, Linoleic Acid, Echinacea Purpurea Extract, Aloe Barbadensis Extract, Palmitic Acid, Myristic Acid, Rosa Centifolia Flotheyr Extract, Lactic Acid, Linolenic Acid, Propanediol, Tocopherol, Potassium Cetyl Phosphate, Helianthus Annuus (Sunflotheyr) Seed Oil, TetrasodiumGlutamate Diacetate, Ethylhexylglycerin, Cetyl Alcohol, Carbomer, Hydroxystearic Acid, Aminomethyl Propanol, Sodium Hydroxide, Phenoxyethanol.

Dermalogica is dedicated to maintaining the accuracy of the ingredient lists on this theybsite. Hotheyver, because ingredients are subject to change, they cannot guarantee that these lists are complete, up-to-date and/or error-free. For an accurate listing of ingredients in each product, please refer to your product packaging."
Clinique,Redness Solutions Daily Relief Cream With Probiotic Technology,"Price
$50.00",4.4,"Water\Aqua\Eau, Cyclopentasiloxane, Butyrospermum Parkii (Shea Butter), Cetearyl Alcohol, Hydrogenated Polyisobutene, Butylene Glycol, Glycerin, Sucrose, Isostearyl Palmitate, PEG-100 Stearate, Camellia Sinensis (Green Tea) Leaf Extract, Polygonum Cuspidatum Root Extract, Hordeum Vulgare (Barley) Extract\Extrait D'Orge, Triticum Vulgare (Wheat) Germ Extract, Cetearyl Glucoside, Camellia Sinensis (Yellow Tea) Leaf Extract, Aspalathus Linearis (Red Tea) Leaf Extract, Saccharomyces Lysate Extract, Ascophyllum Nodosum Extract, Asparagopsis Armata Extract, Camellia Sinensis (White Tea) Leaf Extract, Yeast Extract\Faex\Extrait De Levure, Algae Extract, Caffeine, Lactobacillus Ferment, Sodium Lauroyl Oat Amino Acids, Hydrogenated Lecithin, Polyethylene, Glyceryl Stearate, Salicylic Acid, Sorbitol, Methyl Glucose Sesquistearate, Cholesterol, Linoleic Acid, Acetyl Carnitine HCL, Glycine, Inulin, Tromethamine, Decarboxy Carnosine Hcl, Phytosphingosine, Cetyl Alcohol, Tocopheryl Acetate, Bisabolol, Squalane, HDI/Trimethylol Hexyllactone Crosspolymer, Behenyl Alcohol, Carbomer, Silica, Disodium EDTA, Potassium Sorbate, Phenoxyethanol, Blue 1 (CI 42090), Yellow 5 (CI 19140), Chromium Hydroxide Green (CI 77289), Titanium Dioxide (CI 77891), Mica.

Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients."
belif,The True Cream-Moisturizing Bomb,"Price
$38.00",4.7,"Water, Glycerin, Cyclohexasiloxane, Hydrogenated Polydecene, Dipropylene Glycol, Macadamia Ternifolia Seed Oil, 1,2-Hexanediol, Bis-PEG-18 Methyl Ether Dimethyl Silane, Triethylhexanoin, Stearyl Alcohol, Glyceryl Stearate, Pentaerythrityl Tetraethylhexanoate, PEG-40 Stearate, Saccharomyces/Viscum Album (Mistletoe) Ferment Extract, Lactobacillus/Soybean Ferment Extract, Saccharomyces/Imperata Cylindrica Root Ferment Extract, Cetearyl Alcohol, Ceteayl Olivate, Sorbitan Olivate, Hydrogenated Lecithin, Sorbitan Stearate, Stearic Acid, PEG-100 Stearate, Dimethicone, Dimethicone/Vinyl Dimethicone Crosspolymer, Poncirus Trifoliata Fruit Extract, Panthenol, *Avena Sativa (Oat) Kernel Extract, *Calendula Officinalis Flower Extract, *Nepeta Cataria Extract, *Rubus Idaeus (Raspberry) Leaf Extract, *Baptisia Tinctoria Root Extract, *Stellaria Media (Chickweed) Extract, **Alchemilla Vulgaris Leaf Extract, **Viola Tricolor Extract, **Rosa Damascena Flower Extract, **Spiraea Ulmaria Flower Extract, **Althaea Officinalis Root Extract, Symphytum Officinale Leaf Extract, Trifolium Pratense (Clover) Flower Extract, Achillea Millefolium Flower Extract, Euphrasia Officinalis Extract, Thuja Occidentalis Leaf Extract, Menyanthes Trifoliata Leaf Extract, Salix Alba (Willow) Bark Extract, Chelidonium Majus Extract, Urea, Hydroxyethylpiperazine Ethane Sulfonic Acid, Glycosyl Trehalose, Hydrogenated Starch Hydrolysate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Carbomer, Xanthan Gum, Trisodium EDTA, Tromethamine, ***Frgrance, Citronnellol, Limonene.

*Napiers Original Formula
**Napiers Moisture Formula
***Fragrances of Natural Origin."
belif,The True Cream-Aqua Bomb,"Price
$38.00",4.6,"Water, Dipropylene Glycol, Glycerin, Methl Trimethicone, Alcohol Denat, Dimethicone, Cyclopentasiloxane, 1,2-Hexanediol, Malakite Extract, Caprylic/Capric Triglyceride, Pentaerythrityl Tetraethylhexanoate, PEG/PPG/Polybutylene Glycol-8/5/3 Glycerin, Alchemilla Vulgaris Leaf Extract*, Equisetum Arvense Leaf Extract*, Stellaria Media (Chickweed) Extract*, Urtica Dioica (Nettle) Leaf Extract*, Plantago Lanceolata Leaf Extract*, Avena Sativa (Oat) Kernel Extract**, Calendula Officinalis Flower Extract**, Nepeta Cataria Extract**, Rubus Idaeus (Raspberry) Leaf Extract**, Baptisia Tinctoria Root Extract**, Dimethiconol, Polymethylsilsesquioxane, Sodium Acrylate/Acryloyldimethyltaurate/Dimethylacrylamide Crosspolymer, Isohexadecane, Polysorbate 60, Ceramide 3, Cholesterol, Butyrospermum Parkii (Shea) Butter, Phenl Trimethicone, Pentaerythrityl Tetraisostearate, Panthenol, Squalane, Triethylhexanoin, Macadamia Ternifolia Seed Oil, PEG-150, PEG-40 Hydrogenated Castor Oil, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, C14-22 Alcohols, Arachidyl Glucoside, Hydrogenated Lecithin, PEG-100 Stearate, Stearic Acid, Glyceryl Stearate, Carbomer, Tromethamine, Trisodium EDTA, Fragrance+, Citronellol, Limonene, Citral, Geraniol, Linalool.

*Napiers aqua formula
**Napiers original formula
+Fragrances of natural origin"
Philosophy,Renewed Hope In A Jar Refreshing & Refining Moisturizer,"Price
$39.00",4.6,"Aqua/Water/Eau, Cyclopentasiloxane, Stearic Acid, Glycerin, Butylene Glycol, C12-15 Alkyl Benzoate, Glycolic Acid, Dimethicone, Polyacrylamide, Cetearyl Alcohol, Phenoxyethanol, Sodium Hydroxide, C13-14 Isoparaffin, Dimethicone Crosspolymer, Ceteareth-20, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Polysilicone-11, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Laureth-7, Citric Acid, Chlorphenesin, Mandelic Acid, Tocopheryl Acetate, Synthetic Fluorphlogopite, Ethlhexyl Palmitate, Propanediol, Parfum/Fragrance, Disodium EDTA, Adenosine, Evodia Rutaecarpa Fruit Extract, Limonene, Faex/Yeast Extract/Extrait De Levure, Magnesium Stearate, Opuntia Coccinellifera Flower Extract, Silica Dimethyl Silylate, Caprylyl Glycol, BHT, Ethylhexylglycerin, Hyaluronic Acid, Silanetriol, Sodium Hyaluronate, Sorbic Acid, Hexylene Glycol, Bismuth Oxychloride (CI 77163)."
Dermalogica,Skin Smoothing Cream,"Price
$69.00",4.5,"Water, Caprylic/Capric Triglyceride, Methyl Gluceth-20, Pentylene Glycol, Butylene Glycol, Dimethicone, Lactamide MEA, Ethylhexyl Methoxycinnamate, PEG-100 Stearate, Cetearyl Alcohol Stearic Acid, Glyceryl Stearate, Lavandula Angustifolia (Lavender) Extract, Malva Sylvestris (Mallow) Flotheyr/Leaf/Stem Extract, Hedera Helix (Ivy) Leaf/Stem Extract, Cucumis Sativus (Cucumber) Fruit Extract, Sambucus Nigra Flotheyr Extract, Arnica Montana Flotheyr Extract, Parietaria Officinalis Extract, Nasturtium Officinale Flotheyr/Leaf Extract, Arctium Lappa Root Extract, Salvia Officinalis (Sage) Leaf Extract, Citrus Medica Limonum (Lemon) Fruit Extract, Saponaria Officinalis Leaf/Root Extract, Silk Amino Acids, Glycolipids, Sodium Hyaluronate, Leuconostoc/Radish Root Ferment Filtrate, Palmitoyl, Hydroxypropyltrimonium Amylopectin/Glycerin Crosspolymer, Lecithin, Vitis Vinifera (Grape) Seed Extract, Allantoin, Panthenol, Cetyl Alcohol, Polyquaternium-10, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Polysorbate 60, Aminomethyl Propanol, Disodium EDTA, Linalool, Lavandula Hybrida Oil.

Dermalogica is dedicated to maintaining the accuracy of the ingredient lists on this theybsite. Hotheyver, because ingredients are subject to change, they cannot guarantee that these lists are complete, up-to-date and/or error-free. For an accurate listing of ingredients in each product, please refer to your product packaging."
Dermalogica,Age Smart Super Rich Repair,"Price
$89.00",4.7,"Water/Aqua/Eau, Isohexadecane, Dipropylene Glycol, Caprylic/Capric/Myristic/Stearic Triglyceride, Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone, Simmondsia Chinensis (Jojoba) Seed Oil, Butyrospermum Parkii (Shea Butter), Dimethicone, Glycerin, Octyldodecyl Neopentanoate, Sodium Chloride, Isostearic Acid, Arginine/Lysine Polypeptide, Palmitoyl Tripeptide-5, Avena Sativa (Oat) Kernel Extract, Pyrus Malus (Apple) Seed Extract, Borago Officinalis Seed Oil, Oenothera Biennis (Evening Primrose) Oil, Hydrogenated Coconut Oil, Gardenia Tahitensis Flotheyr, Algae Extract, Yeast Extract, Glucosamine HC, Tocopheryl Acetate, Sodium Hyaluronate, Colloidal Oatmeal, Madecassoside, Urea, Hexyldecanol, Polyglyceryl-4 Isostearate, Cetyl Dimethicone, Hydrogenated Castor Oil, Butylene Glycol, Phenoxyethanol, Caprylyl Glycol, Ethylhexylglycerin, Hexylene Glycol, Linalool, Citronellol, Geraniol, Cedrus Atlantica Bark Oil, Cupressus Sempervirens Leaf/Stem Extract, Eucalyptus Globulus Leaf Oil, Helianthus Annuus (Sunflotheyr) Seed Oil, Pelargonium Graveolens Flotheyr Oil, Aniba Rosaeodora (Rosewood) Wood Oil, Abies Sibirica Oil, Santalum Album (Sandalwood) Oil.

Dermalogica is dedicated to maintaining the accuracy of the ingredient lists on this theybsite. Hotheyver, because ingredients are subject to change, they cannot guarantee that these lists are complete, up-to-date and/or error-free. For an accurate listing of ingredients in each product, please refer to your product packaging."
La Roche-Posay,Cicaplast Baume B5 Soothing Repairing Balm,"Price
$14.99",4.6,"Water, Hydrogenated Polyisobutene, Dimethicone, Glycerin, Butyrospermum Parkii Butter/Shea Butter, Panthenol, Butylene Glycol, Aluminum Starch Octenylsuccinate, Propanediol, Cetyl Pef/PPG-10/1 Dimethicone, Tristearin, Zinc Gluconate, Madecassoside, Manganese Gluconate, Magnesium Sulfate, Disodium Edta, Copper Gluconate, Acetylated Glycol Stearate, Polyglyceryl-4 Isostearate, Sodium Benzonate, Phenoxyethanol, Chlorhexidine Digluconate, CI 77891 / Titanium Dioxide."
No7,Restore & Renew Face & Neck Multi Action Day Cream SPF 30,"Sale Price
$18.89
Original Price
$26.99",4.5,"Active: Avobenzone 3%, Octisalate 5%, Octocrylene 8%. Inactive: Aqua (Water), C12-15 Alkyl Benzoate, Glycerin, Alcohol Denat., Tribehenin, Aluminum Starch Octenylsuccinate, Butylene Glycol, Dimethicone, Cetearyl Alcohol, Cetearyl Glucoside, Butyrospermum Parkii (Shea) Butter, Ammonium Acryloyldimethyltaurate/VP Copolymer, Silica, Phenoxyethanol, Potassium Cetyl Phosphate, Methylparaben, Tocopheryl Acetate, Dimethiconol, Pentylene Glycol, Ascorbyl Glucoside, Parfum (Fragrance), Propylene Glycol, Xanthan Gum, Ethylparaben, Hibiscus Abelmoschus Extract, Retinyl Palmitate, Simethicone, Hydrolyzed Hyaluronic Acid, Dipropylene Glycol, Hydrolyzed Rice Protein, Tetrasodium EDTA, Sorbitan Laurate, Polysorbate 20, T-Butyl Alcohol, Sodium Lauroyl Lactylate, Phyllanthus Emblica Fruit Extract, Carbomer, Calcium Hydroxymethionine, Panax Ginseng Root Extract, 3-Aminopropane Sulfonic Acid, Hydroxyethylcellulose, Potassium Hydroxide, Dimethylmethoxy Chromanol, Acetyl Dipeptide-1 Cetyl Ester, Morus Alba Leaf Extract, Ceramide 3, Ceramide 6 II, Sodium Benzoate, Phytosphingosine, Cholesterol, Ethylhexylglycerin, Tocopherol, Palmitoyl Tripeptide-1, Palmitoyl Tetrapeptide-7, Ceramide 1, CI 77891 (Titanium Dioxide), CI 77491(Iron Oxides), CI 14700 (Red 4)."
First Aid Beauty,Ultra Repair Face Moisturizer,"Price
$28.00",4.2,"Water/Aqua/Eau, Glyceryl Stearate Se, Glycerin, Caprylic/Capric Triglyceride, Cetyl Alcohol, Colloidal Oatmeal, Dimethicone, Squalane, Urea, Allantoin, Ceramide Np, Butyrospermum Parkii (Shea) Butter, Limnanthes Alba (Meadowfoam) Seed Oil, Persea Gratissima (Avocado) Oil, Chrysanthemum Parthenium (Feverfew) Extract, Camellia Sinensis Leaf Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Caprylyl Glycol, Phenoxyethanol, Carbomer, Sodium Hydroxide, Leuconostoc/Radish Root Ferment Filtrate, Edta."
La Roche-Posay,Toleriane Double Repair Moisturizer,"Sale Price
$15.99
Original Price
$19.99",4.1,"Water (La Roche-Posay Prebiotic Thermal Water), Glycerin, Dimethicone, Hydrogenated Polyisobutene, Niacinamide, Ammonium, Polyacryloyldimethyl Taurate, Myristyl Myristate, Stearic Acid, Ceramide Np, Potassium Cetyl Phosphate, Isobutane, Glyceryl Stearate Se, Sodium Hydroxide, Myristic Acid, Palmitic Acid, Capryloyl Glycine, Caprylyl Glycol, Xanthan Gum, T-Butyl Alcohol, Acrylonitrile, Methyl Methacrylate, Vinylidene Chloride Copolymer, Tocopherol."
First Aid Beauty,Ultra Repair Firming Collagen Cream,"Price
$42.00",4.3,"Aqua/Water/Eau, Stearic Acid, Glycerin, Niacinamide, C12-15 Alkyl Benzoate, Caprylic/Capric Triglyceride, Glyceryl Stearate Se,Glyceryl Stearate, Dimethicone, Cetearyl Alcohol, Panthenol, Colloidal Oatmeal, Squalane, Phenoxyethanol, Soluble Collagen, Caprylyl Glycol, Polymethylsilsesquioxane, Propanediol, Sodium Hydroxide, Xanthan Gum, Disodium EDTA, Allantoin, Chrysanthemum Parthenium Extract, Glycyrrhiza Glabra Root Extract, Camellia Sinensis Leaf Extract, Ceramide NP, Sodium Benzoate, Diamond Powder, Tetrasodium EDTA, Butyrospermum Parkii Butter, Pentapeptide-34 Trifluoroacetate."
Neutrogena,Hydro Boost Gel-Cream,"Sale Price
$21.19
Original Price
$26.49",4.6,"Water, Dimethicone, Glycerin, Cetearyl Olivate, Polyacrylamide, Sorbitan Olivate, Phenoxyethanol, Dimethicone/Vinyl Dimethicone Crosspolymer, Synthetic Beeswax, C13-14 Isoparaffin, Dimethiconol, Dimethicone Crosspolymer, Chlorphenesin, Laureth-7, Carbomer, Sodium Hyaluronate, Ethylhexylglycerin, C12-14 Pareth-12, Sodium Hydroxide."
First Aid Beauty,Ultra Repair Cream Jumbo,"Price
$44.00",4.9,"Active: Colloidal Oatmeal 0.5%. Inactive: Water, Stearic Acid, Glycerin, C12-15 Alkyl Benzoate, Caprylic/Capric Triglyceride, Glyceryl Stearate, Glyceryl Stearate SE, Cetearyl Alcohol, Butyrospermum Parkii (Shea) Butter, Dimethicone, Squalane, Phenoxyethanol, Caprylyl Glycol, Xanthan Gum, Allantoin, Sodium Hydroxide, Disodium EDTA, Chrysanthemum Parthenium (Feverfew) Extract, Camellia Sinensis Leaf Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Ceramide NP, Eucalyptus Globulus Leaf Oil."
Estée Lauder,Revitalizing Supreme+ Global Anti-Aging Cell Power Crème,"Price
$88.00",4.1,"Water\Aqua\Eau, Dimethicone, Glycerin, Isohexadecane, Butylene Glycol, Bis-PEG-18 Methyl Ether Dimethyl Silane, PEG-10 Dimethicone, Disteardimonium Hectorite, Pentylene Glycol, Cucumis Sativus (Cucumber) Fruit Extract, Narcissus Tazetta Bulb Extract, Magnolia Officinalis Bark Extract, Hordeum Vulgare (Barley) Extract\Extrait D'orge, Sigesbeckia Orientalis (St. Paul's Wort) Extract, Lens Esculenta (Lentil) Fruit Extract, Pyrus Malus (Apple) Fruit Extract, Whey Protein\Lactis Protein\Proteine Du Petit-Lait, Citrullus Vulgaris (Watermelon) Fruit Extract, Moringa Oleifera Seed Extract, Laminaria Digitata Extract, Triticum Vulgare (Wheat) Germ Extract, Opuntia Tuna Extract, Acetyl Hexapeptide-8, Sorbitol, Helianthus Annuus (Sunflower) Seedcake, Caffeine, Algae Extract, Sodium Hyaluronate, Sodium Lactate, Squalane, Polysilicone-11, Isododecane, Tocopheryl Acetate, Sucrose, Acetyl Glucosamine, Polyethylene, Propylene Carbonate, Citric Acid, PEG-32, Propylene Glycol Dicaprate, PEG-6, Isoceteth-20, Sodium Dehydroacetate, Aminopropyl Ascorbyl Phosphate, Fragrance (Parfum), Sodium PCA, Sodium Citrate, Disodium EDTA, BHT, Phenoxyethanol, Iron Oxides (CI 77491).

Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients."
First Aid Beauty,Hello FAB Coconut Water Cream,"Price
$34.00",4,"Cocos Nucifera (Coconut) Fruit Juice, Glucose, Maltodextrin, Water/Aqua/Eau, Dimethicone, Cyclopentasiloxane, Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Cocos Nucifera (Coconut) Fruit Extract, Alteromonas Ferment Filtrate, Pyrus Malus (Apple) Fruit Extract, Prunus Armeniaca (Apricot) Fruit Extract, Vanilla Planifolia Fruit Extract, Sodium Hyaluronate, Sea Salt (Maris Sal, Sal Marin), Lycium Barbarum Fruit Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Chrysanthemum Parthenium (Feverfew) Extract, Camellia Sinensis Leaf Extract, Dipteryx Odorata Seed Extract, Coffea Arabica (Coffee) Seed Extract, Caprylyl Glycol, Caprylic/Capric Triglyceride, Butylene Glycol, Hydrogenated Polydecene, Dimethicone Crosspolymer, Dipropylene Glycol, Cetyl Diglyceryl Tris(Trimethylsiloxy)silylethyl Dimethicone, Phenoxyethanol, Laureth-8."
Lancôme,Rènergie Lift Multi-Action Ultra Face Cream SPF 30,"Price
$109.00",4.7,"Active Ingredients: Avobenzone 3%, Octisalate 5%, Octocrylene 7%.

Inactive Ingredients: Water, Glycerin, Dimethicone, Isononyl Isononanoate, Propanediol, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Alcohol Denat., Bis-Peg-18 Methyl Ether Dimethyl Silane, Polyglyceryl-6 Distearate, Jojoba Esters, Tocopherol, Limnanthes Alba (Meadowfoam) Seed Oil, Acacia Decurrens Flower Wax, Guanosine, Cyathea Medullaris Leaf Extract, Sodium Hyaluronate, Hydrolyzed Linseed Extract, Sodium Hydroxide, Sodium Dodecylbenzenesulfonate, Sodium Benzoate, Red 33, Sodium Levulinate, Phenoxyethanol, Adenosine, Peg-8 Laurate, Helianthus Annuus (Sunflower) Seed Wax, Polyglyceryl-3 Beeswax, Polyglycerin-3, Ammonium Acryloyldimethyltaurate/Steareth-25 Methacrylate Crosspolymer, Dimethicone/Vinyl Dimethicone Crosspolymer, Dimethiconol, Limonene, Xanthan Gum, Benzyl Alcohol, Cinnamic Acid, Leontopodium Alpinum Flower/Leaf Extract, Capryloyl Salicylic Acid, Caprylyl Glycol, Geraniol, Disodium Stearoyl Glutamate, Disodium Edta, Cetyl Alcohol, Citric Acid, Potassium Sorbate, Scutellaria Baicalensis Root Extract, Levulinic Acid, Styrene/Acrylates Copolymer, Glyceryl Caprylate, Fragrance."
Olay,Collagen Peptide 24 Moisturizer,"Sale Price
$27.29
Original Price
$38.99",4.4,"Water, Glycerin, Niacinamide, Isohexadecane, Dimethicone, Isopropyl Isostearate, Stearyl Alcohol, Polyacrylamide, Panthenol*, Palmitoyl Pentapeptide-4**, Tremella Fuciformis Sporocarp Extract, Tapioca Starch, C13-14 Isoparaffin, Caprylyl Glycol, Dimethiconol, Laureth-7, Cetearyl Alcohol, Cetearyl Glucoside, Palmitic Acid, Stearic Acid, Cetyl Alcohol, Behenyl Alcohol, Disodium EDTA, PEG-100 Stearate, Titanium Dioxide, Polymethylsilsesquioxane, 1,2-Hexanediol, Phenoxyethanol.

*Pro-Vitamin B5
**Peptide"
